research_id,university,title,authors,publication_year,publication_date,abstract,research_field,tech_category,journal,doi,url,source,validation_error
PNU-5903,PNU,"geospatial modeling of optimal zones for sustainable urbanization in southwestern neom, saudi arabia using geomatics techniques",,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5905,PNU,"effects of high-intensity training and electrical stimulation on pain, disability, knee kinematic and performance in patellofemoral pain: a randomized controlled trial; [efectos del entrenamiento de alta intensidad y la estimulación eléctrica sobre el dolor, la discapacidad, la cinemática de la rodilla y el rendimiento en el dolor femororrotuliano: un ensayo controlado aleatorio]",,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5906,PNU,legal protection of personal data privacy in the kingdom of saudi arabia,,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5909,PNU,an investigation of artificial intelligence tools in editorial tasks among arab researchers publishing in english,,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5911,PNU,computational linguistics based arabic poem classification and dictarization model,,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5913,PNU,"enabling the circular economy of solar pv through the 10rs of sustainability: critical review, conceptualization, barriers, and role in achieving sdgs",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5914,PNU,"a fusion of neural, genetic and ensemble machine learning approaches for enhancing the engineering predictive capabilities of lightweight foamed reinforced concrete beam",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5916,PNU,analysis of mhd third-grade hybrid nanofluid model in darcy-forchheimer porous medium: evaluation of the thermal performance of al2o3-cu cylindrical nanoparticles dispersed in ethylene glycol fluid,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5917,PNU,artificial intelligence for traffic prediction and estimation in intelligent cyber-physical transportation systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5918,PNU,automatic recognition of cyberbullying in the web of things and social media using deep learning framework,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5921,PNU,predicting concrete strength early age using a combination of machine learning and electromechanical impedance with nano-enhanced sensors,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5925,PNU,efficacy of antimicrobial photodynamic therapy in reducing oral yeasts growth in individuals wearing implant overdentures: a systematic review of clinical trials,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5926,PNU,retention of mandibular complete overdentures using mini dental implants (ø < 3 mm) and standard diameter implants (ø?> 3mm): a systematic review and meta-analysis of randomised controlled trials,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5928,PNU,shedding light on the problem: proficiency and maintenance practices of light-curing units among dental assistants,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5930,PNU,comprehensive characterization of blue wire niti file failure: a comparative analysis of cyclic fatigue and torsional resistance properties,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5931,PNU,transforming transportation: safe and secure vehicular communication and anomaly detection with intelligent cyber-physical system and deep learning,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5932,PNU,empowering retail through advanced consumer product recognition using aquila optimization algorithm with deep learning,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5933,PNU,precision diagnosis: an automated method for detecting congenital heart diseases in children from phonocardiogram signals employing deep neural network,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5936,PNU,optimizing drone-assisted victim localization and identification in mass-disaster management: a study on feasible flying patterns and technical specifications,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5937,PNU,toward cleaner industries: smart cities' impact on predictive air quality management,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5938,PNU,towards covid-19 detection and classification using optimal efficient densenet model on chest x-ray images,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5939,PNU,machine learning approaches for predicting shielding effectiveness of carbon fiber-reinforced mortars,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5941,PNU,single and mixed sensory anomaly detection in connected and automated vehicle sensor networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5942,PNU,hybrid optimization algorithm for enhanced performance and security of counter-flow shell and tube heat exchangers,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5943,PNU,a non-invasive ai-based system for precise grading of anosmia in covid-19 using neuroimaging,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5944,PNU,a novel approach of botnet detection using hybrid deep learning for enhancing security in iot networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5945,PNU,a novel framework for vehicle detection and tracking in night ware surveillance systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5946,PNU,a novel self-healing genetic algorithm for optimizing single objective flow shop scheduling problem,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5948,PNU,a self-attention-based deep convolutional neural networks for iiot networks intrusion detection,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5949,PNU,"advanced forecasting of covid-19 epidemic: leveraging ensemble models, advanced optimization, and decomposition techniques",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5951,PNU,agile model-driven re-engineering,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5952,PNU,an analysis of urban sprawl growth and prediction using remote sensing and machine learning techniques,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5953,PNU,an enhanced tunicate swarm algorithm with deep-learning based rice seedling classification for sustainable computing based smart agriculture,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5955,PNU,an improved deep learning framework for automated optic disc localization and glaucoma detection,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5956,PNU,an ingenious iot based crop prediction system using ml and el,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5957,PNU,analysis of hematological indicators via explainable artificial intelligence in the diagnosis of acute heart failure: a retrospective study,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5958,PNU,artificial intelligence-enabled smart city management using multi-objective optimization strategies,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5959,PNU,artificial rabbit optimizer with deep learning for fall detection of disabled people in the iot environment,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5960,PNU,automated approach to predict cerebral stroke based on fuzzy inference and convolutional neural network,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5961,PNU,bayesian optimization with deep learning based pepper leaf disease detection for decision-making in the agricultural sector,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5962,PNU,bbad: blockchain-backed assault detection for cyber physical systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5963,PNU,bioinspired artificial intelligence based android malware detection and classification for cybersecurity applications,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5965,PNU,blockchain with optimal deep learning assisted secure data sharing and classification on future healthcare systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5966,PNU,capsnet-fr: capsule networks for improved recognition of facial features,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5967,PNU,cluster-based anonymity model and algorithm for 1:1 dataset with a single sensitive attribute using machine learning technique,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5968,PNU,cognitive driven gait freezing phase detection and classification for neuro-rehabilitated patients using machine learning algorithms,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5970,PNU,"corrigendum: analysis of hematological indicators via explainable artificial intelligence in the diagnosis of acute heart failure: a retrospective study (frontiers in medicine, (2024), 11, (1285067), 10.3389/fmed.2024.1285067)",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5971,PNU,crowdsourcing requirements engineering: a taxonomy-based review,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5972,PNU,deep transformer-based network deforestation detection in the brazilian amazon using sentinel-2 imagery,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5973,PNU,delving into machine learning's influence on disease diagnosis and prediction,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5974,PNU,deployment of a phenotypic characterization system for effective identification of the onset of asthma disease,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5977,PNU,"diagnosis of lymphatic metastasis in breast cancer using nanoparticle technology-diagnosis, therapy, imaging, treatment",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5978,PNU,eamultires-dspp: an efficient attention-based multi-residual network with dilated spatial pyramid pooling for identifying plant disease,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5979,PNU,edge-cloud remote sensing data based plant disease detection using deep neural networks with transfer learning,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5980,PNU,efficient-gastro: optimized efficientnet model for the detection of gastrointestinal disorders using transfer learning and wireless capsule endoscopy images,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5981,PNU,election-based optimization algorithm with deep learning-enabled false data injection attack detection in cyber-physical systems,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5982,PNU,emg gesture signal analysis towards diagnosis of upper limb using dual-pathway convolutional neural network,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5983,PNU,enhanced object detection and classification via multi-method fusion,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5984,PNU,enhancement of the ieee 802.11 medium access control protocol with the channel usage based backoff algorithm for wireless ad hoc networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5985,PNU,enhancing cybersecurity in cloud-assisted internet of things environments: a unified approach using evolutionary algorithms and ensemble learning,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5986,PNU,enhancing security and privacy in distributed face recognition systems through blockchain and gan technologies,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5987,PNU,enhancing software defect prediction: a framework with improved feature selection and ensemble machine learning,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5989,PNU,forecasting production of potato for a sustainable future: global market analysis,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5990,PNU,gait impairment analysis using silhouette sinogram signals and assisted knowledge learning,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5992,PNU,hybrid sine-cosine chimp optimization based feature selection with deep learning model for threat detection in iot sensor networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5993,PNU,hybrid waterwheel plant and stochastic fractal search optimization for robust diabetes classification,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5994,PNU,image encryption with leveraging blockchain-based optimal deep learning for secure disease detection and classification in a smart healthcare environment,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5995,PNU,image processing-based resource-efficient transfer learning approach for cancer detection employing local binary pattern features,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5996,PNU,improved kepler optimization algorithm for enhanced feature selection in liver disease classification,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5997,PNU,internet of things assisted plant disease detection and crop management using deep learning for sustainable agriculture,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5998,PNU,iot based smart framework to predict air quality in congested traffic areas using sv-cnn ensemble and knn imputation model,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-5999,PNU,iris recognition based on statistically bound spatial domain zero crossing and neural networks,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6002,PNU,low power blockchain in industry 4.0 case study: water management in tunisia,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6003,PNU,machine learning-powered lead-free piezoelectric nanoparticle-based deep brain stimulation: a paradigm shift in parkinson’s disease diagnosis and evaluation,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6004,PNU,mobile-ui-repair: a deep learning based ui smell detection technique for mobile user interface,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6005,PNU,navigating the future of secure and efficient intelligent transportation systems using ai and blockchain,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6007,PNU,optimizing bandwidth utilization and traffic control in isp networks for enhanced smart agriculture,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6008,PNU,optimizing iot-driven smart grid stability prediction with dipper throated optimization algorithm for gradient boosting hyperparameters,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6011,PNU,performance of the walrus optimizer for solving an economic load dispatch problem,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6012,PNU,point biserial correlation symbiotic organism search nanoengineering based drug delivery for tumor diagnosis,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6014,PNU,"principal component analysis (pca) and feature importance-based dimension reduction for reference evapotranspiration (et0) predictions of taif, saudi arabia",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6016,PNU,remote intelligent perception system for multi-object detection,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6017,PNU,remote sensing and machine learning approach for zoning of wastewater drainage system,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6018,PNU,revolutionizing software developmental processes by utilizing continuous software approaches,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6019,PNU,robust 3d object watermarking scheme using shape features for copyright protection,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6020,PNU,scalable edgeiot blockchain framework using eosio,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6021,PNU,securing cloud-encrypted data: detecting ransomware-as-a-service (raas) attacks through deep learning ensemble,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6022,PNU,selective feature-based ovarian cancer prediction using mobilenet and explainable ai to manage women healthcare,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6023,PNU,self-paced ensemble and big data identification: a classification of substantial imbalance computational analysis,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6024,PNU,sensors-based human activity recognition using hybrid features and deep capsule network,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6025,PNU,sepsis prediction using cnnbdlstm and temporal derivatives feature extraction in the iot medical environment,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6026,PNU,spiral fractal compression in transform domains for underwater communication,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6027,PNU,state of the art in energy consumption using deep learning models,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6028,PNU,tongue image fusion and analysis of thermal and visible images in diabetes mellitus using machine learning techniques,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6029,PNU,towards early intervention: detecting parkinson's disease through voice analysis with machine learning,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6031,PNU,wordnet under scrutiny: dictionary examples in the era of large language models,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6032,PNU,model-driven approaches for reverse engineering - a systematic literature review,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6034,PNU,fingertip video dataset for non-invasive diagnosis of anemia using resnet-18 classifier,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6035,PNU,the use of mobile technologies to promote physical activity and reduce sedentary behaviors in the middle east and north africa region: systematic review and meta-analysis,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6036,PNU,development of an expert system for the classification of myalgic encephalomyelitis/chronic fatigue syndrome,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6041,PNU,enhancing extractive text summarization using natural language processing with an optimal deep learning model,,2024,,,humanitarian,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6042,PNU,clinical and radiographic status and pisf levels of pge2 around cement and screw retained implants,,2024,,,health-related / medical,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6044,PNU,"optimized submerged batch fermentation for metabolic switching in streptomyces yanglinensis 3–10 providing platform for reveromycin a and b biosynthesis, engineering, and production",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6045,PNU,"does the marketing age impact growth performance, carcass traits, economic feasibility and hemato-biochemical properties of genetically-modified quails?",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6047,PNU,molecular identification and characterization of iris yellow spot virus (iysv) and garlic virus x (gvx) infecting allium species,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6050,PNU,transforming bio-waste lignin into amine functionalized carbon quantum dots for selective detection of trace cu2+ in aqueous system,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6051,PNU,regulatory role of agc genes in heat stress adaptation in maize (zea mays),,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6058,PNU,"physiological, agronomic, and grain quality responses of diverse rice genotypes to various irrigation regimes under aerobic cultivation conditions",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6063,PNU,"effects of immersing japanese quail eggs in various doses of riboflavin on reproductive, growth performance traits, blood indices and economics",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6065,PNU,evaluation of hematological and blood biochemical indices in cultured nile tilapia (oreochromis niloticus) as affected by using phage therapy against pseudomonas aeruginosa,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6073,PNU,"green synthesis of zinc oxide nanoparticles from sida acuta leaf extract for antibacterial and antioxidant applications, and catalytic degradation of dye through the use of convolutional neural network",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6074,PNU,zmili1 confers salt stress tolerance by regulating genes of phytohormone response in maize,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6076,PNU,genetic polymorphism of gh and igf-1 genes and body measurements traits in maghrabi camel,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6078,PNU,impacts of bacillus probiotics on productive performance and egg quality criteria in laying japanese quails,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6080,PNU,"effect of nitrogen fertilization levels and plant density on dry weight, yield components and bulb quality of onion plant",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6081,PNU,exogenous melatonin supplement contributes as antioxidant to attenuate the oxidative stress induced by cadmium toxicity in male wistar rats,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6083,PNU,the chemical composition and biological activities of plant essential oils against spodoptera frugiperda (j.e. smith) (lepidoptera: noctuidae),,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6092,PNU,"therapeutic effects of vitamin b17 against anabolic steroid trenorol induced testicular toxicity, injury, dna damage and apoptosis in male rats",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6093,PNU,harnessing melatonin protective efficacy in capsicum plants against nickel-contaminated soil,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6103,PNU,in silico evaluation of anti-colorectal cancer inhibitors by resveratrol derivatives targeting armadillo repeats domain of apc: molecular docking and molecular dynamics simulation,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6104,PNU,impacts of storage period and egg weight on hatching and growth performance of growing japanese quails,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6105,PNU,"retraction note: impact of gervital against histopathological, ultrastructural, and biochemical alterations caused by methotrexate or azathioprine in albino rat testis (environmental science and pollution research, (2022), 30, 8, (21914-21926), 10.1007/s11356-022-23588-3)",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6106,PNU,"exogenous application of nano-silicon, potassium sulfate, or proline enhances physiological parameters, antioxidant enzyme activities, and agronomic traits of diverse rice genotypes under water deficit conditions",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6107,PNU,the potential biological activities of aspergillus luchuensis-aided green synthesis of silver nanoparticles,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6110,PNU,estimation of finite population mean using dual auxiliary information under non-response with simple random sampling,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6111,PNU,fractional milne-type inequalities for twice differentiable functions,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6113,PNU,functional differential equations of the neutral type: oscillatory features of solutions,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6114,PNU,gait asymmetrical evaluation of lower limb amputees using wearable inertial sensors,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6115,PNU,heat transfer due to electromagnetic radiation of mhd powell-eyring fluid with mass diffusion via lie symmetry scaling,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6116,PNU,heat transfer in a reversible esterification process of hydromagnetic casson fluid with arrhenius activation energy,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6117,PNU,image fusion using wavelet transformation and xgboost algorithm,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6118,PNU,incompressible smoothed particle hydrodynamics simulations enhanced by hybrid artificial intelligence for investigating magnetic field influence on double diffusion in an arc-shaped cavity,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6120,PNU,inference for compound exponential xlindley model with applications to lifetime data,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6121,PNU,inference of stress-strength reliability based on adaptive progressive type-ii censing from chen distribution with application to carbon fiber data,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6122,PNU,intelligent computing for electromagnetohydrodynamic bioconvection flow of micropolar nanofluid with thermal radiation and stratification: levenberg-marquardt backpropagation algorithm,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6125,PNU,modeling uncertainties associated with multi-attribute decision-making based evaluation of cooling system using interval-valued complex intuitionistic fuzzy hypersoft settings,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6126,PNU,new arctan-generator family of distributions with an example of frechet distribution: simulation and analysis to strength of glass and carbon fiber data,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6129,PNU,numerical simulations of williamson fluid containing hybrid nanoparticles via keller box technique,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6130,PNU,numerical study of heat and mass transfer of williamson hybrid nanofluid (cuo/cnt's-water) past a permeable stretching/shrinking surface with mixed convective boundary condition,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6133,PNU,on reversibility problem in dna bases over a class of rings,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6135,PNU,on the axodes of one-parameter spatial movements,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6139,PNU,outsmarting android malware with cutting-edge feature engineering and machine learning techniques,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6140,PNU,"properties, quantile regression, and application of bounded exponentiated weibull distribution to covid-19 data of mortality and survival rates",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6141,PNU,quantum model in the context of six-level atom and deformed lie algebra: entanglement and statistical properties,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6143,PNU,reliability analysis at usual operating settings for weibull constant-stress model with improved adaptive type-ii progressively censored samples,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6145,PNU,sequence based model using deep neural network and hybrid features for identification of 5-hydroxymethylcytosine modification,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6146,PNU,some well known inequalities on two dimensional convex mappings by means of pseudo l-r interval order relations via fractional integral operators having non-singular kernel,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6147,PNU,statistical inference of the birnbaum-saunders model using adaptive progressively hybrid censored data and its applications,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6150,PNU,the analysis of fractional neutral stochastic differential equations in l˜p space,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6151,PNU,weighted milne-type inequalities through riemann-liouville fractional integrals and diverse function classes,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6152,PNU,well-posedness and ulam-hyers stability results of solutions to pantograph fractional stochastic differential equations in the sense of conformable derivatives,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6153,PNU,"α,β,γ− neutrosophic aggregation operators and their applications in the software site selection",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6154,PNU,"studies on structural, optical, thermal and low energy shielding for gamma rays for the zsbp glasses",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6155,PNU,"study of half-metallic ferromagnetism and transport characteristics of double perovskites sr2airo6 (a = y, lu, sc) for spintronic applications",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6164,PNU,"synthesis, structural investigations, and dielectric properties of irradiated flexible polymeric composite films",,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
PNU-6165,PNU,the riccati-bernoulli sub-optimal differential equation method for analyzing the fractional dullin-gottwald-holm equation and modeling nonlinear waves in fluid mediums,,2024,,,scientific,,,,,PNU Open Data,authors is missing; doi is missing; url is missing
