Publication Year,Month,Category,college,Research field ,Title,Source Title
2024,April,WOS,College of Computer and Information Sciences,Scientific,Enhancing Blockchain Consensus With FPGA: Accelerating Implementation for Efficiency,IEEE ACCESS
2024,April,WOS,College of Computer and Information Sciences,Scientific,Enhancing software defect prediction: a framework with improved feature selection and ensemble machine learning,PEERJ COMPUTER SCIENCE
2024,April,WOS,College of Computer and Information Sciences,Scientific,Forecasting Production of Potato for a Sustainable Future: Global Market Analysis,POTATO RESEARCH
2024,April,WOS,College of Computer and Information Sciences,Scientific,Hybrid optimization algorithm for enhanced performance and security of counter-flow shell and tube heat exchangers,PLOS ONE
2024,April,WOS,College of Computer and Information Sciences,Scientific,Machine learning-powered lead-free piezoelectric nanoparticle-based deep brain stimulation: A paradigm shift in Parkinson's disease diagnosis and evaluation,AIP ADVANCES
2024,April,WOS,College of Computer and Information Sciences,Scientific,Malaria parasitic detection using a new Deep Boosted and Ensemble Learning framework,COMPLEX & INTELLIGENT SYSTEMS
2024,April,WOS,College of Computer and Information Sciences,Scientific,Multi-Objective ED2MT Strategy-based Clustering Algorithm for Large Scale WSN,IETE JOURNAL OF RESEARCH
2024,April,WOS,College of Computer and Information Sciences,Scientific,Optimizing bandwidth utilization and traffic control in ISP networks for enhanced smart agriculture,PLOS ONE
2024,April,WOS,College of Computer and Information Sciences,Scientific,Performance of the Walrus Optimizer for solving an economic load dispatch problem,AIMS MATHEMATICS
2024,April,WOS,College of Computer and Information Sciences,Scientific,Physical-layer security enhancement in wireless sensor networks through artificial noise optimization,SECURITY AND PRIVACY
2024,April,WOS,College of Computer and Information Sciences,Scientific,Point biserial correlation symbiotic organism search nanoengineering based drug delivery for tumor diagnosis,SCIENTIFIC REPORTS
2024,April,WOS,College of Computer and Information Sciences,Scientific,Scalable EdgeIoT Blockchain Framework Using EOSIO,IEEE ACCESS
2024,April,WOS,College of Computer and Information Sciences,Scientific,"Secure Communication in UAV-RIS-Empowered Multiuser Networks: Joint Beamforming, Phase Shift, and UAV Trajectory Optimization",IEEE SYSTEMS JOURNAL
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,A Cloud-Connected Digital System for Type-1 Diabetes Prediction using Time Series LSTM Model,Measurement Science Review
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,"A Comprehensive survey for privacy-preserving biometrics: Recent approaches, challenges, and future directions","Computers, Materials and Continua"
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,A Hybrid and Lightweight Device-to-Server Authentication Technique for the Internet of Things,"Computers, Materials and Continua"
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,A Lightweight Multi-Chaos-based Image Encryption Scheme for IoT Networks,IEEE Access
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,A new control scheme for temperature adjustment of electric furnaces using a novel modified electric eel foraging optimizer,AIMS Mathematics
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,A novel deep dual self-attention and Bi-LSTM fusion framework for Parkinson’s disease prediction using freezing of gait: a biometric application,Multimedia Tools and Applications
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Adaptation of Federated Explainable Artificial Intelligence for Efficient and Secure E-Healthcare Systems,"Computers, Materials and Continua"
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,An Automated Approach for Predicting Road Traffic Accident Severity Using Transformer Learning and Explainable AI Technique,IEEE Access
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,An Improved Concatenation of Deep Learning Models for Predicting and Interpreting Ischemic Stroke,IEEE Access
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Deep learning-based photoplethysmography biometric authentication for continuous user verification,Applied Soft Computing
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Deep transfer learning technique to detect white blood cell classification in regular clinical practice using histopathological images,Multimedia Tools and Applications
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Design of Hybrid Snake Optimizer based Route Selection Approach for Unmanned Aerial Vehicles Communication,IEEE Access
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Product Helpfulness Detection With Novel Transformer Based BERT Embedding and Class Probability Features,IEEE Access
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,RoBERTaNET: Enhanced RoBERTa Transformer Based Model for Cyberbullying Detection with GloVe Features,IEEE Access
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Text recuperated using ontology with stable marriage optimization technique and text visualization using AR,Multimedia Tools and Applications
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Textual emotion analysis using improved metaheuristics with deep learning model for intelligent systems,Transactions on Emerging Telecommunications Technologies
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Toward Efficient Fire Detection in IoT Environment: A Modified Attention Network and Large-Scale Data Set,IEEE Internet of Things Journal
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Virtual reality in experiential pharmacy education: A quasi-experimental study,Saudi Pharmaceutical Journal
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,WSN-Assisted Consumer Purchasing Power Prediction via Barracuda Swarm Optimization-Driven Deep Learning for E-Commerce Systems,IEEE Transactions on Consumer Electronics
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Deep transfer learning with gravitational search algorithm for enhanced plant disease classification,Heliyon
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Developing a multivariate time series forecasting framework based on stacked autoencoders and multi-phase feature,Heliyon
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Developing and optimizing a new cogeneration cycle to produce hydrogen from seawater,Process Safety and Environmental Protection
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,DONAPP: A Centralized Platform for Bridging the Gap between Donors and Recipients,Open Nursing Journal
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Dual Attention Convolutional AutoEncoder for Diagnosis of Alzheimer&#x2019;s Disorder in Patients using Neuroimaging and MRI Features,IEEE Access
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Empowering Crop Selection with Ensemble Learning and K-means Clustering: A Modern Agricultural Perspective,Open Agriculture Journal
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Enhanced Dwarf Mongoose optimization algorithm with deep learning-based attack detection for drones,Alexandria Engineering Journal
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Extraction of PEM fuel cell parameters using Walrus Optimizer,AIMS Mathematics
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Farmland fertility algorithm based resource scheduling for makespan optimization in cloud computing environment,Ain Shams Engineering Journal
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Fuzzy Controller Designed Based Multilevel Inverter for Power Quality Enhancement,IEEE Transactions on Consumer Electronics
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Highly secured authentication and fast handover scheme for mobility management in 5G vehicular networks,Computers and Electrical Engineering
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Performance of rime-ice algorithm for estimating the PEM fuel cell parameters,Energy Reports
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Road Traffic Monitoring from Aerial Images Using Template Matching and Invariant Features,"Computers, Materials and Continua"
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Split ring resonator geometry inspired crossed flower shaped fractal antenna for satellite and 5G communication applications,Results in Engineering
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Student academic success prediction in multimedia-supported virtual learning system using ensemble learning approach,Multimedia Tools and Applications
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,DEEPSCAN: Integrating Vision Transformers for Advanced Skin Lesion Diagnostics,Open Dermatology Journal
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Improving thyroid disorder diagnosis via ensemble stacking and bidirectional feature selection,"Computers, Materials and Continua"
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,Intelligent Plant Leaf Disease Detection Using Generative Adversarial Networks: a Case-study of Cassava Leaves,Open Agriculture Journal
2024,April,SCOPUS,College of Computer and Information Sciences,Scientific,"Optimizing User Association, Power Control and Beamforming for 6G Multi-IRS Multi-UAV NOMA Communications in Smart Cities",IEEE Transactions on Consumer Electronics
2024,May,WOS,College of Business Administration,Scientific,Integrated approach of federated learning with transfer learning for classification and diagnosis of brain tumor,BMC MEDICAL IMAGING
2024,May,WOS,College of Business Administration,Scientific,"Non-linear nexus of mineral rents, coal rents, foreign direct investment, and environmental sustainability: Importance of institutional quality in E-7 nations",NATURAL RESOURCES FORUM
2024,May,WOS,College of Business Administration,Scientific,Sustainability and low-carbon transition toward US oil and gas companies' efficiencies,ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY
2024,May,WOS,College of Education and Human Development,Humanitarian ,"Sprouted wheat flour for improving physical, chemical, rheological, microbial load, and quality properties of fino bread",OPEN CHEMISTRY
2024,May,WOS,College of Nursing,Health-related / Medical,Effect of acceptance and commitment therapy-based interventions on mental health and cognitive impairment for patients with advanced colorectal cancer,PUBLIC HEALTH NURSING
2024,May,WOS,College of Health and Rehabilitation Sciences,Health-related / Medical,Psychophysiological Adaptations to Exercise Training in COVID-19 Patients: A Systematic Review,BIOMED RESEARCH INTERNATIONAL
2024,May,WOS,College of pharmacy,Health-related / Medical,Assessing the gas sensing capability of undoped and doped aluminum nitride nanotubes,JOURNAL OF MOLECULAR MODELING
2024,May,WOS,College of pharmacy,Health-related / Medical,Ketamine-based Sedation Use in Mechanically Ventilated Critically Ill Patients with COVID-19: A Multicenter Cohort Study,Saudi Pharmaceutical Journal
2024,May,WOS,College of pharmacy,Health-related / Medical,"Knowledge of cervical cancer, human papillomavirus (HPV), and acceptance of the HPV vaccine among parents of daughters in Riyadh, Saudi Arabia",Journal of Infection and Public Health
2024,May,WOS,College of pharmacy,Health-related / Medical,"Prevalence, factors associated and management of needle phobia among the general population in Saudi Arabia and Egypt",BMC PSYCHIATRY
2024,May,WOS,College of pharmacy,Health-related / Medical,"Synthesis and antiproliferative evaluation of novel 3,5,8-trisubstituted coumarins against breast cancer",FUTURE MEDICINAL CHEMISTRY
2024,May,WOS,College of pharmacy,Health-related / Medical,"The prevalence of cardiovascular diseases, chronic kidney disease, and obesity in patients with type 2 diabetes mellitus and the description of concurrent treatments: A two-center retrospective cross-sectional study in Saudi Arabia",Saudi Pharmaceutical Journal
2024,May,WOS,College of Medicine,Health-related / Medical,"Exploring the link between pyrethroids exposure and dopaminergic degeneration through morphometric, immunofluorescence, and in-silico approaches: the therapeutic role of chitosan-encapsulated curcumin nanoparticles",FRONTIERS IN PHARMACOLOGY
2024,May,WOS,College of Medicine,Health-related / Medical,"Knowledge, attitude, and perception of robotic-assisted surgery among the general population in Saudi Arabia: a cross-sectional study",JOURNAL OF ROBOTIC SURGERY
2024,May,WOS,College of Science,Scientific,"A comprehensive DFT insight on physical features regarding potential applicability of double perovskites K2YCuZ6 (Z = Cl, Br) for energy harvesting applications",Chemical Physics Letters
2024,May,WOS,College of Science,Scientific,Ameliorating carbon capture efficiency of polysulfone membranes via collegial incorporation of zeolite imidazole frameworks and carbon nanotubes,JOURNAL OF APPLIED POLYMER SCIENCE
2024,May,WOS,College of Science,Scientific,"An assessment of microstructure, dentinal tubule occlusion and X-ray attenuation properties of Nd:YAG laser-enhanced titanium-doped phosphate glass and nano-hydroxyapatite pastes",Applied Physics A: Materials Science and Processing
2024,May,WOS,College of Science,Scientific,An in-depth investigation of nonlinear optical properties of self-assembled borophene doped with P7Ba2NO3: a computational simulating study,Physica Scripta
2024,May,WOS,College of Science,Scientific,Analytical insights into the behavior of finite amplitude waves in plasma fluid dynamics,MODERN PHYSICS LETTERS B
2024,May,WOS,College of Science,Scientific,Antifungal and antibacterial investigation of quinary Zr Al Fe Co Ni layered double hydroxide and its Al Fe Co Ni quaternary and Fe Co Ni tertiary roots,RSC ADVANCES
2024,May,WOS,College of Science,Scientific,Carbon capturing composite membranes comprising Cu-MOF and PIM-1,JOURNAL OF APPLIED POLYMER SCIENCE
2024,May,WOS,College of Science,Scientific,Cloning of CAT genes in Satsuma mandarin and their expression characteristics in response to environmental stress and arbuscular mycorrhizal fungi,PLANT CELL REPORTS
2024,May,WOS,College of Science,Scientific,Comprehensive analysis of La2O3-Infused GeO2-Bi2O3–ZnO–Na2O glasses for radiation resistance,Optical Materials
2024,May,WOS,College of Science,Scientific,"Dielectric, ferroelectric, optical and photocatalytic properties of Al and Ag-doped strontium hexaferrite (SrF e 12 O 19 ) synthesized via facile micro-emulsion approach",JOURNAL OF ALLOYS AND COMPOUNDS
2024,May,WOS,College of Science,Scientific,Dietary supplementation with Dunaliella salina microalga promotes quail growth by altering lipid profile and immunity,POULTRY SCIENCE
2024,May,WOS,College of Science,Scientific,Dynamic Behavior and Bifurcation Analysis of a Modified Reduced Lorenz Model,MATHEMATICS
2024,May,WOS,College of Science,Scientific,"Effect of electrolyte optimization on nitrogen-doped MXene (Ti3C2Tx) coupled with Cu-BTC MOF for a supercapattery and the hydrogen evolution reaction (vol 48, pg 6277, 2024)",NEW JOURNAL OF CHEMISTRY
2024,May,WOS,College of Science,Scientific,Effect of silver nanoparticles size on the ultrafast optical nonlinear and optical limiting properties of Nd3+ doped antimony borate glasses,Infrared Physics and Technology
2024,May,WOS,College of Science,Scientific,Eltroxin and Hesperidin mitigate testicular and renal damage in hypothyroid rats: amelioration of oxidative stress through PPARγ and Nrf2/HO-1 signaling pathway,LABORATORY ANIMAL RESEARCH
2024,May,WOS,College of Science,Scientific,Elucidation of trap energies of Gamma-irradiated BaMgAl10O17: Ce3+ phosphors for dosimetry applications,INDIAN JOURNAL OF PHYSICS
2024,May,WOS,College of Science,Scientific,Enhanced efficiency of mono-crystalline Si solar cells utilizing RF sputtered TiO2 -Al2O3 blended anti-reflection coating for optimal sunlight transmission and energy conversion,CERAMICS INTERNATIONAL
2024,May,WOS,College of Science,Scientific,Enhancing fall prediction in the elderly people using LBP features and transfer learning model,Image and Vision Computing
2024,May,WOS,College of Science,Scientific,Enhancing the Conductivity and Dielectric Characteristics of Bismuth Oxyiodide via Activated Carbon Doping,MOLECULES
2024,May,WOS,College of Science,Scientific,Explorating the solition solutions of fractional Chen-Lee-Liu equation with birefringent fibers arising in optics and their sensitive analysis,OPTICAL AND QUANTUM ELECTRONICS
2024,May,WOS,College of Science,Scientific,Fabrication of MnAl2O4/g-CN nanohybrid as an advantageous electrode for supercapacitor applications,CERAMICS INTERNATIONAL
2024,May,WOS,College of Science,Scientific,"First-principles Investigations of Structural, Thermodynamic, Optoelectronic and Thermoelectric Properties of Rb2CuMF6 (M = As3+, Bi3+) Eco-friendly Halide Double Perovskites: Materials for Green Energy Applications",JOURNAL OF INORGANIC AND ORGANOMETALLIC POLYMERS AND MATERIALS
2024,May,WOS,College of Science,Scientific,Forced convective tangent hyperbolic nanofluid flow subject to heat source/sink and Lorentz force over a permeable wedge: Numerical exploration,NANOTECHNOLOGY REVIEWS
2024,May,WOS,College of Science,Scientific,Grepafloxacin degradation and mineralization in water by Electro-Fenton process,International Journal of Electrochemical Science
2024,May,WOS,College of Science,Scientific,"Histology, histochemistry and fine structure of the lacrimal gland in the one-humped camel (Camelus dromedarius)",ANATOMIA HISTOLOGIA EMBRYOLOGIA
2024,May,WOS,College of Science,Scientific,Hydrothermal fabrication of highly effective g-C 3 N 4 /NiIn 2 S 4 composite as supercapacitor electrode material,CERAMICS INTERNATIONAL
2024,May,WOS,College of Science,Scientific,Hydrothermal formation of novel SrCeO3/RGO nanocomposite as supercapacitor electrode material,JOURNAL OF SOL-GEL SCIENCE AND TECHNOLOGY
2024,May,WOS,College of Science,Scientific,"Improved nonparametric survival prediction using CoxPH, Random Survival Forest & DeepHit Neural Network",BMC MEDICAL INFORMATICS AND DECISION MAKING
2024,May,WOS,College of Science,Scientific,In-depth exploration of the radiation exposure to staff performing endoscopic retrograde cholangiopancreatography procedures (ERCP) through RANDO phantom and TLDs,JAPANESE JOURNAL OF RADIOLOGY
2024,May,WOS,College of Science,Scientific,Integration of Co-catalyst based WO3/gCN binary composite in the rGO matrix to investigate its photocatalytic properties,Materials Chemistry and Physics
2024,May,WOS,College of Science,Scientific,"Interactions of Co(II)- and Zn(II)porphyrin of 5,10,15,20-tetrakis(1-methyl-4-pyridinio)porphyrin with DNA in Aqueous Solution and Their Antimicrobial Activities",ACS OMEGA
2024,May,WOS,College of Science,Scientific,Investigating ion irradiation effects for modifying optical properties of CA/PANI films,SURFACE INNOVATIONS
2024,May,WOS,College of Science,Scientific,"Investigating the potential of carbon nitride as a new sensing material for NOx (N2O, N2O3, N2O4, and N2O5): a DFT study",PHYSICA SCRIPTA
2024,May,WOS,College of Science,Scientific,Investigation of melting heat effect on fluid flow with brownian motion/thermophoresis effects in the occurrence of energy on a stretching sheet,Alexandria Engineering Journal
2024,May,WOS,College of Science,Scientific,Investigation of thermal radiations impacts with double diffusive convection for Prandtl nanofluid with slip in an asymmetric ciliated channel,Case Studies in Thermal Engineering
2024,May,WOS,College of Science,Scientific,Isolation and biochemical characterization of novel acid phosphatase and zinc-dependent acid phosphatase from the chicken's brain,International Journal of Biological Macromolecules
2024,May,WOS,College of Science,Scientific,Modern innovations in the provision and efficient application of 2D inorganic nanoscale materials,REVIEWS IN INORGANIC CHEMISTRY
2024,May,WOS,College of Science,Scientific,Morphometric and histopathological evaluation of modified Elnady's plastinated tissue compared to non-plastinated tissue: Highlighting its relevance for teaching and research,ANATOMIA HISTOLOGIA EMBRYOLOGIA
2024,May,WOS,College of Science,Scientific,Multiple scales method for analyzing a forced damped rotational pendulum oscillator with gallows,COMMUNICATIONS IN THEORETICAL PHYSICS
2024,May,WOS,College of Science,Scientific,Multiplicity dependence of the freezeout parameters in high energy hadron-hadron collisions,CHINESE PHYSICS C
2024,May,WOS,College of Science,Scientific,Nanoparticles Enhanced Ligninolytic Enzymes Activity of Rotten Wood Fungus Phanerochaete chrysosporium,BIORESOURCES
2024,May,WOS,College of Science,Scientific,"NiO/MnFe2O4 Nanocomposite Photoluminescence, Structural, Morphological, Magnetic, and Optical Properties: Photocatalytic Removal of Cresol Red under Visible Light Irradiation",ACS OMEGA
2024,May,WOS,College of Science,Scientific,Novel methods under stratified random,ALEXANDRIA ENGINEERING JOURNAL
2024,May,WOS,College of Science,Scientific,Passively Q-switched Er-doped fiber laser based on carbon-doped silver nanoparticles saturable absorber prepared using laser ablation method,LASER PHYSICS
2024,May,WOS,College of Science,Scientific,Preparation of cellulose nanowhiskers-reinforced polyurethane: Photoresponsive plastic with ultraviolet protection and superhydrophobic properties,JOURNAL OF APPLIED POLYMER SCIENCE
2024,May,WOS,College of Science,Scientific,Rapid and sensitive in situ detection of heavy metals in fish using enhanced Raman spectroscopy,SPECTROCHIMICA ACTA PART A-MOLECULAR AND BIOMOLECULAR SPECTROSCOPY
2024,May,WOS,College of Science,Scientific,Reduction mechanism and energy transfer between Eu3+ and Eu2+ in Eu-doped materials synthesized in air atmosphere,REVIEWS IN INORGANIC CHEMISTRY
2024,May,WOS,College of Science,Scientific,Relation-Theoretic Nonlinear Almost Contractions with an Application to Boundary Value Problems,MATHEMATICS
2024,May,WOS,College of Science,Scientific,"SERS analysis, DFT, and solution effects regarding the structural and optical characteristics of folic acid biomolecule adsorbed on a Cu3 metal cluster",Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy
2024,May,WOS,College of Science,Scientific,Soft-templating synthesis of hierarchical mordenite as high-performance catalyst for cyclic acetals production via acetylation of glycerol and benzaldehyde,Microporous and Mesoporous Materials
2024,May,WOS,College of Science,Scientific,"Some specific wormhole solutions in extended f(R, G, T) gravity",INTERNATIONAL JOURNAL OF MODERN PHYSICS D
2024,May,WOS,College of Science,Scientific,"Stable lead free double perovskites Cs2XAu(Br/I)6 (X = Y, Sc) as an emerging aspirant for solar cells and thermoelectric applications",Materials Chemistry and Physics
2024,May,WOS,College of Science,Scientific,"Sulfanilamide and 2-hydroxy acetophenone driven Schiff base metal complex synthesizing, identification, and promising bioactivity",APPLIED ORGANOMETALLIC CHEMISTRY
2024,May,WOS,College of Science,Scientific,Sunlight-Driven Photocatalytic Degradation of Methylene Violet (MV) by Employing Samarium-Doped Tungsten Disulfide,"Water, Air, and Soil Pollution"
2024,May,WOS,College of Science,Scientific,Synergistic Potential of Zidovudine Drug Encapsulating in g-C3N4 Nanosheet: A Quantum Mechanical Investigation for Enhanced HIV/AIDS Therapy,BIONANOSCIENCE
2024,May,WOS,College of Science,Scientific,The incorporation of sumac seed powder (Rhus coriaria L.) into the diet of quail breeders as a novel feed additive,Poultry Science
2024,May,WOS,College of Science,Scientific,Transition metal-based chalcogenides as electrocatalysts for overall water splitting in hydrogen energy production,International Journal of Hydrogen Energy
2024,May,WOS,College Of Languages,Humanitarian ,Translation competence between industry and academia in Saudi Arabia: job descriptions vs students' perceptions,INTERPRETER AND TRANSLATOR TRAINER
2024,May,WOS,College of Engineering,Scientific,Nanofluid cooling of a hot rotating circular cylinder employing cross-flow channel cooling on the upper part and multi-jet impingement cooling on the lower part,AIP ADVANCES
2024,May,WOS,College of Engineering,Scientific,Radiative nanofluid flow over a slender stretching Riga plate under the impact of exponential heat source/sink,OPEN PHYSICS
2024,May,WOS,College of Dentistry,Health-related / Medical,Perceptions and utilization of tele-orthodontics: a survey of the members of the American Association of Orthodontists,PROGRESS IN ORTHODONTICS
2024,May,WOS,College of Computer and Information Sciences,Scientific,An adversarial environment reinforcement learning-driven intrusion detection algorithm for Internet of Things,EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING
2024,May,WOS,College of Computer and Information Sciences,Scientific,Development and evaluation of immersive VR laboratories of organic chemistry and physics for students education,PHYSICA SCRIPTA
2024,May,WOS,College of Computer and Information Sciences,Scientific,"Freezing temperature treatments against almond moth, Ephestia cautella (Walker), infestation of date fruits",JOURNAL OF PLANT DISEASES AND PROTECTION
2024,May,WOS,College of Computer and Information Sciences,Scientific,Global Potato Production Forecasting Based on Time Series Analysis and Advanced Waterwheel Plant Optimization Algorithm,POTATO RESEARCH
2024,May,WOS,College of Computer and Information Sciences,Scientific,Harbor seal whiskers optimization algorithm with deep learning-based medical imaging analysis for gastrointestinal cancer detection,HEALTH INFORMATION SCIENCE AND SYSTEMS
2024,May,WOS,College of Computer and Information Sciences,Scientific,Improving Channel Estimation in a NOMA Modulation Environment Based on Ensemble Learning,CMES-COMPUTER MODELING IN ENGINEERING & SCIENCES
2024,May,WOS,College of Computer and Information Sciences,Scientific,Medical diagnosis using interval type-2 fuzzy similarity measures,CLUSTER COMPUTING-THE JOURNAL OF NETWORKS SOFTWARE TOOLS AND APPLICATIONS
2024,May,WOS,College of Computer and Information Sciences,Scientific,Real-Time Navigation Roads: Lightweight and Efficient Convolutional Neural Network (LE-CNN) for Arabic Traffic Sign Recognition in Intelligent Transportation Systems (ITS),APPLIED SCIENCES-BASEL
2024,May,WOS,College of Computer and Information Sciences,Scientific,"Tri-objective optimization of electricity, fresh water, and hydrogen production in a biomass-driven trigeneration plant: Thermoeconomic and environmental evaluation",ENERGY
2024,May,WOS,College of Computer and Information Sciences,Scientific,TXAI-ADV: Trustworthy XAI for Defending AI Models against Adversarial Attacks in Realistic CIoT,ELECTRONICS
2024,May,SCOPUS,College of Business Administration,Scientific,Towards blockchain based federated learning in categorizing healthcare monitoring devices on artificial intelligence of medical things investigative framework,BMC Medical Imaging
2024,May,SCOPUS,College of Business Administration,Scientific,Refining neural network algorithms for accurate brain tumor classification in MRI imagery,BMC Medical Imaging
2024,May,SCOPUS,College of Nursing,Health-related / Medical,Emotional intelligence and self-esteem among Saudi Arabian and Indian nursing students: findings from two countries,BMC Nursing
2024,May,SCOPUS,King Abdullah bin Abdulaziz University Hospital\College of pharmacy,Health-related / Medical,"Prevalence of urinary tract infections in pregnant women and antimicrobial resistance patterns in women in Riyadh, Saudi Arabia: a retrospective study",BMC Infectious Diseases
2024,May,SCOPUS,King Abdullah bin Abdulaziz University Hospital\College of Dentistry,Health-related / Medical,"Quetiapine attenuates cadmium neurotoxicity by suppressing oxidative stress, inflammation, and pyroptosis",Molecular Biology Reports
2024,May,SCOPUS,King Abdullah bin Abdulaziz University Hospital\College of pharmacy,Scientific,Deformable registration of magnetic resonance images using unsupervised deep learning in neuro-/radiation oncology,Radiation Oncology 
2024,May,SCOPUS,King Abdullah bin Abdulaziz University Hospital\College of Medicine,Scientific,Analysis of Soret and Dufour effects on radiative heat transfer in hybrid bioconvective flow of carbon nanotubes,Scientific Reports
2024,May,SCOPUS,King Abdullah bin Abdulaziz University Hospital\College of Health and Rehabilitation Sciences,Health-related / Medical,A systematic review on the associations between the built environment and adult’s physical activity in global tropical and subtropical climate regions,International Journal of Behavioral Nutrition and Physical Activity 
2024,May,SCOPUS,King Abdullah bin Abdulaziz University Hospital\College of pharmacy,Health-related / Medical,"Feasibility and acceptability of a cohort study baseline data collection of device-measured physical behaviors and cardiometabolic health in Saudi Arabia: expanding the Prospective Physical Activity, Sitting and Sleep consortium (ProPASS) in the Middle East",BMC Public Health
2024,June,Scopus,King Abdullah bin Abdulaziz University Hospital\College of Dentistry,Health-related / Medical,Enhancing Parkinson's Disease Diagnosis Through Stacking Ensemble-Based Machine Learning Approach,IEEE Access
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,The perception of genetic diseases and premarital screening tests in the central region of Saudi Arabia,BMC Public Health
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,Molecular Background of RhD‑positive and RhD‑negative Phenotypes in a Saudi Population,Saudi Journal of Medicine and Medical Sciences
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,"Strengthening growth, digestion, body composition, haemato-biochemical indices, gene expression, and resistance to Fusarium oxysporum infection and histological structure in Oreochromis niloticus by using fructooligosaccharides and β-1,3 glucan mixture",Aquaculture International
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,Effect of adding systematic desensitization to goal-directed paradigm on risk of falling in patients with stroke: a randomized controlled trial,Frontiers in Neurology 
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,Impact of the COVID-19 pandemic on employment and inequalities: a systematic review of international evidence and critical appraisal of statistical methods,Perspectives in Public Health
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,Interventions to promote mental health in the Occupied Palestinian Territories and Palestinian refugees: A scoping review,International Journal of Social Psychiatry
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,Enhancing the quality of life for physical therapists: insights from a cross-sectional study,Frontiers in Public Health
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,"Multifaceted associations between walking performance, physical fitness, extremity function, health status, and depression in individuals with COPD",Annals of Medicine
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,"Qualifications, Self-esteem, and Attitude of Health Practitioners toward Personality Disorders in Saudi Arabia",Open Psychology Journal
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,"Effects of combined aerobic and resistance training on glycemic control, blood pressure, inflammation, cardiorespiratory fitness and quality of life in patients with type 2 diabetes and overweight/obesity: a systematic review and meta-analysis",PeerJ
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,"Optimizing CT Abdomen–Pelvis Scan Radiation Dose: Examining the Role of Body Metrics (Waist Circumference, Hip Circumference, Abdominal Fat, and Body Mass Index) in Dose Efficiency",Tomography
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,Quantitative Analysis of99mTc-MDP SPECT-CT Data in Diagnosing Bone Metastases in Breast Cancer Patients,International Journal of Biomedicine
2024,June,Scopus,College of Health and Rehabilitation Sciences,Health-related / Medical,Physiotherapists Lack Knowledge in Mental Health: A Survey of Knowledge and Attitudes of Physical Therapists About Their Role in Mental Health,Journal of Multidisciplinary Healthcare
