research_id,university,title,authors,publication_year,publication_date,abstract,research_field,tech_category,journal,doi,url,source
KFUPM_79f21b5f-7561-45a6-a9f7-8b19de828505,King Fahd University of Petroleum and Minerals,DAUNet: A Lightweight UNet Variant with Deformable Convolutions and Parameter-Free Attention for Medical Image Segmentation,Adnan Munir; Muhammad Shahid Jabbar; Shujaat Khan,2026,,"Medical image segmentation plays a pivotal role in automated diagnostic and treatment planning systems. In this work, we present DAUNet, a novel lightweight UNet variant that integrates Deformable V2 Convolutions and Parameter-Free Attention (SimAM) to improve spatial adaptability and context-aware feature fusion without increasing model complexity. DAUNet's bottleneck employs dynamic deformable kernels to handle geometric variations, while the decoder and skip pathways are enhanced using SimAM attention modules for saliency-aware refinement. Extensive evaluations on two challenging datasets, FH-PS-AoP (fetal head and pubic symphysis ultrasound) and FUMPE (CT-based pulmonary embolism detection), demonstrate that DAUNet outperforms state-of-the-art models in Dice score, HD95, and ASD, while maintaining superior parameter efficiency. Ablation studies highlight the individual contributions of deformable convolutions and SimAM attention. DAUNet's robustness to missing context and low-contrast regions establishes its suitability for deployment in real-time and resource-constrained clinical environments.",SDG 3 - Good Health and Well-being,,IEEE Journal of Biomedical and Health Informatics,10.1109/jbhi.2026.3683980,https://pure.kfupm.edu.sa/en/publications/79f21b5f-7561-45a6-a9f7-8b19de828505,KFUPM Pure (OAI-PMH)
KFUPM_672fbce5-17a3-47ed-88b5-42000da05062,King Fahd University of Petroleum and Minerals,Electro-thermal coupled MHD Jeffrey fluid modeling of cervical mucus: implications for thermal-sensitive drug delivery and sperm motility diagnostics,M. M. Bhatti; R. Ellahi; Sadiq M. Sait,2026,2026-07-14,"Purpose – This study aims to develop an electro-thermal magnetohydrodynamic (ET-MHD) model of sperm transport in the cervical canal, treating cervical mucus as a Jeffrey fluid to capture memory and relaxation effects. It also examines the influence of thermal effects, magnetic and electric fields and wall waviness on sperm motion, heat transfer, trapping and pumping in fertile and infertile mucus. Design/methodology/approach – The cervical canal is modeled as a two-dimensional wavy channel, and the swimming sperm as a deforming sheet. The mucus is considered an electrically conducting Jeffrey fluid. Under creeping-flow conditions, closed-form solutions are derived for velocity, temperature, pressure gradient, pressure rise, propulsive velocity and work done. Parametric effects of Hartmann number, Brinkman number, electric field, fluid relaxation and wave amplitude are studied for fertile and infertile mucus. Findings – Magnetic field and fluid memory reduce sperm-induced flow, propulsion and bolus trapping, with stronger suppression in infertile mucus. Fertile mucus shows higher flow and propulsion, especially without magnetic effects. Temperature increases due to Joule heating and viscous dissipation, while elasticity lowers it. Magnetic forces reduce trapped bolus size, electric field has little effect on trapping and stronger electromagnetic fields increase pressure demand. Pumping improves in the retrograde region but declines with increasing fluid elasticity. Originality/value – To the best of the authors’ knowledge, this study presents the first analytical ET-MHD Jeffrey fluid model for sperm transport in the cervical canal, offering useful insights for fertility assessment and thermally sensitive drug-delivery applications.",,,International Journal of Numerical Methods for Heat and Fluid Flow,10.1108/hff-02-2026-0123,https://pure.kfupm.edu.sa/en/publications/672fbce5-17a3-47ed-88b5-42000da05062,KFUPM Pure (OAI-PMH)
KFUPM_1b7a8c5f-26e5-4048-bca5-34719462c272,King Fahd University of Petroleum and Minerals,QoS-Aware Multichannel Resource Allocation in LoRaWAN Networks,Rana Bajafar; Louai Al-Awami,2026,,"The ALOHA uplink and best-effort service model as implemented by LoRaWAN is inherently ill-suited to realizing differentiated QoS as device populations and traffic heterogeneity increase. This paper proposes a QoS-aware resource-allocation framework based on multichannel parallelism in LoRaWAN networks. The key idea is to exploit the spreading factors' quasiorthogonality and the independence of frequency channels, which allow viewing the network as a pool of parallel transmission resources, and to dynamically distribute that pool across traffic classes. A proportional, priority-weighted policy allocates resources to classes based on their instantaneous weighted demand, and an efficiency-aware metric within each class biases nodes toward lower-airtime (faster) resources to improve utilization. The resulting design is still fully distributed, low-complexity, yet it consistently reduces latency and increases throughput for high-priority and high-reliability traffic without starving best-effort flows.",,,"2026 IEEE International Conference on Consumer Electronics, ICCE 2026",10.1109/icce67443.2026.11449854,https://pure.kfupm.edu.sa/en/publications/1b7a8c5f-26e5-4048-bca5-34719462c272,KFUPM Pure (OAI-PMH)
KFUPM_d0dc38c5-30a9-4eeb-bdf1-1ad58667d329,King Fahd University of Petroleum and Minerals,Stacking Ensemble-Based Framework for Intrusion Detection in Internet-of-Energy (IoE) Systems,Abdallah Moubayed,2026,,"Internet-of-Energy (IoE) development has been the result of the rapid growth of ICT coupled with the increase in demand for power systems. Such systems integrate IoT devices with ICTs which enable real-time energy management. Crucial components of IoE systems are Distributed energy resources (DERs) and battery energy storage systems (BESS). However, this makes IoE systems vulnerable to a variety of cyber attacks that can have dire consequences such as DDoS, SQL injection, and false data injection. Machine learning (ML) approaches have shown great promise in detecting attacks in networked environments, but may sometimes have bias/variance. To that end, this work proposes an ensemble-based framework that considers three different stacking ensemble approaches built using tree-dependent models. This choice aims to improve the overall performance and generalize well while simultaneously having reduced model bias/variance. Experimental results illustrate that the proposed stacking ensemble framework achieves better performance in terms of accuracy, precision, recall, and F1-score while having comparable training and prediction speeds. This demonstrates the framework's advantage from both a detection capability and computational/inference efficiency perspective.",,,"2026 IEEE International Conference on Consumer Electronics, ICCE 2026",10.1109/icce67443.2026.11449868,https://pure.kfupm.edu.sa/en/publications/d0dc38c5-30a9-4eeb-bdf1-1ad58667d329,KFUPM Pure (OAI-PMH)
KFUPM_dfb87a09-433c-448b-b92b-de872de91ffa,King Fahd University of Petroleum and Minerals,Dark by Default: Hardening Medical Device Paths with Software-Defined Perimeter,Riad Makhoul; Abdallah Moubayed; Ashraf Mahmoud,2026,,"Smart healthcare networks must preserve availability, confidentiality, and the integrity of safety-critical workflows in the presence of active adversaries. To that end, we examine the Software-Defined Perimeter (SDP) as a defensive architecture for clinical IoT by contrasting an SDP-protected micro-network with a functionally equivalent, traditionally reachable baseline. We implement a reproducible GNS3 testbed that mirrors a common clinical path (Lab → Controller → Gateway → Medical Device). Two representative adversarial scenarios are evaluated on both the SDP and non-SDP topologies: a volumetric flood targeting the medical device and unauthenticated reconnaissance using ICMP/TCP probing. For each topology, we collect stage-wise measurements (Before, During, After) from parsed CLI artifacts and aggregate round-trip time and packet-delivery outcomes. The qualitative outcome is consistent across trials: the SDP path maintains authorized reachability and preserves service continuity under load, while cloaking prevents reconnaissance from leaking information about protected services. By contrast, the non-SDP baseline exposes the medical device directly, allowing scans to terminate on the service and causing material degradation during flood. These results indicate that SDP's authenticate-then-connect model, coupled with fine-grained entitlements and default-deny enforcement, offers a pragmatic way to harden clinical micro-segments without relying on perimeter reachability or broad network trust. Rather than proposing a new SDP mechanism, this work provides a reproducible, applied evaluation of SDP's availability and cloaking properties in a healthcare-style micro-network under active adversarial conditions.",,,"2026 IEEE International Conference on Consumer Electronics, ICCE 2026",10.1109/icce67443.2026.11449604,https://pure.kfupm.edu.sa/en/publications/dfb87a09-433c-448b-b92b-de872de91ffa,KFUPM Pure (OAI-PMH)
KFUPM_3e067ff5-2e0a-4c10-ba01-f57f480e8d31,King Fahd University of Petroleum and Minerals,"No ML, Just Hashes: Code Similarity Distance for Detecting IoT Malware",Mohammed Rauf Ali Khan; Louai Al-Awami,2026,,"The steady rise of consumer Internet-of-Things (IoT) device usage has proportionally led to an increase in malware targeting embedded systems. Exact hash matching using MD5 or SHA-256 for malware detection is ineffective when small changes alter file hashes. In this paper, we present a lightweight approach based on similarity hashing for detecting Extensible and Linkable Format (ELF) IoT malware binaries. Eighteen datasets, each containing 1,284 malicious and 1,291 clean ELF samples, were collected for analysis. For every sample, three similarity hashes namely SSDEEP, Trend Micro Locality Sensitive Hash (TLSH), and Lempel-Ziv Jaccard Distance (LZJD) were computed under two hashing views. A static-feature view hashes extracted metadata and printable strings, while a file-structure view removes ELF headers and hashes only the executable payload. Using fixed thresholds, the approach avoids machine learning pipelines entirely. On a held-out validation set, SSDEEP (static view) achieved the best overall performance with an accuracy of 78.3% and precision of 0.84, while LZJD (payload view) maintained the highest precision of 0.93 across thresholds, demonstrating its strength in detecting content-level similarities among ELF malware samples. In terms of resource usage, memory profiling revealed that SSDEEP required around 2.4 KB per hash comparison, whereas TLSH and LZJD consumed approximately 0.27 KB on average, confirming the efficiency of their fixed-length hash representations. The proposed pipeline is computationally lightweight as it relies on single-pass hashing, compact hash comparisons, and minimal memory overhead, making it suitable for real-time malware detection in IoT gateways and edge devices.",,,"2026 IEEE International Conference on Consumer Electronics, ICCE 2026",10.1109/icce67443.2026.11449610,https://pure.kfupm.edu.sa/en/publications/3e067ff5-2e0a-4c10-ba01-f57f480e8d31,KFUPM Pure (OAI-PMH)
KFUPM_6bf28a14-e977-42c0-9111-fba3170fddcf,King Fahd University of Petroleum and Minerals,Deep Reinforcement Learning Based Medium Access Control Protocol for LoRa Networks,Norah Sumayli; Louai Al-Awami,2026,,"LoRa is a key enabling technology for large-scale Internet of Things (IoT) deployments due to its long-range and low-power capabilities. However, its pure ALOHA Medium Access Control (MAC) protocol suffers from high collision rates and poor scalability under dense network conditions. This paper proposes an intelligent MAC protocol based on Deep Q-learning (DQN) to enhance reliability and learning efficiency in multichannel LoRa networks. Where each node develops its own policy to select the optimal combination of channel, spread factor (SF), and transmission power (TxP), based on previous transmission outcomes, enabling distributed optimization without centralized coordination. The proposed DQN-based model is implemented using LoRaSim and compared against conventional Q-learning and ALOHA under identical network conditions. Simulation results demonstrate that intelligence-based MAC protocols maintained higher PDR than traditional ALOHA as the number of nodes increased. Moreover, DQN-based MAC achieved faster convergence, up to 40% fewer collisions compared to ALOHA, and about 25% compared to Q-learning across various network densities. These results confirm that Deep Reinforcement Learning(DRL) offers a scalable solution for intelligent MAC design in dynamic LoRa networks.",,,"2026 IEEE International Conference on Consumer Electronics, ICCE 2026",10.1109/icce67443.2026.11449758,https://pure.kfupm.edu.sa/en/publications/6bf28a14-e977-42c0-9111-fba3170fddcf,KFUPM Pure (OAI-PMH)
KFUPM_c720f791-248e-4096-b364-33453075203d,King Fahd University of Petroleum and Minerals,Behavioural Modelling of Automated Driving Logic for Advanced Driver Assistance Systems at Signalised Intersections Using Microsimulation,Fatma Outay; Siham Farrag; Tarek R. Sheltami; Ansar Ul Haque Yasar,2026,,"The rapid advancement of Advanced Driver Assistance Systems (ADAS) and Automated Vehicles (AVs) has increased global interest in understanding how automated driving logic influences traffic performance, safety, and environmental outputs. While most existing ADAS rely on kinetic thresholds such as headway or speed, empirical evidence indicates that drivers often adopt their behaviours (both positive and negative) when interacting with automated technologies. This study investigates the impact of different automated driving behavioural logics (Normal, Cautious, and Aggressive) on the traffic performance at an urban signalised intersection in the UAE through integrating behavioural adaptation theory with agent-based microsimulation using PTV VISSIM Software. A calibrated and validated simulation model based on real-word traffic data was developed to evaluate seven scenarios representing different levels of automated vehicle penetration and behavioural compositions. Automated driving logic was implemented using behavioural parameters derived from the CoEXit automated vehicle framework.The results indicate that the scenario with 100% normal automated vehicles and a high-penetration mixed AV configuration yields modest improvements in delay, queue length, and traffic flow stability. In contrast, caution and aggressive automated driving increase delay, emissions, and stop frequency. The findings highlight that uncoordinated automated vehicles penetration may not automatically yield improvements in traffic performance, safety, or environment under mixed-traffic conditions. Integrating behavioural modelling into ADAS and automated vehicle development is therefore essential for achieving safer and more efficient transitions towards automated mobility.",SDG 11 - Sustainable Cities and Communities,,Arabian Journal for Science and Engineering,10.1007/s13369-026-11330-x,https://pure.kfupm.edu.sa/en/publications/c720f791-248e-4096-b364-33453075203d,KFUPM Pure (OAI-PMH)
KFUPM_8f9c8e0c-94dc-42ce-b279-703d2a112a94,King Fahd University of Petroleum and Minerals,Secure Communication of UAV-Mounted STAR-RIS Under Phase Shift Errors,Aseel A. Qsibat; Abdelhamid Salem; Khaled M. Rabie; Habiba S. Akhleifa; Xingwang Li; Thokozani Shongwe; Mohamad A. Alawad; Yazeed Alkhrijah,2026,,"This paper investigates the secure communication capabilities of a non-orthogonal multiple access (NOMA) network supported by a STAR-RIS (simultaneously transmitting and reflecting reconfigurable intelligent surface) deployed on an unmanned aerial vehicle (UAV), in the presence of passive eavesdroppers. The STAR-RIS facilitates concurrent signal reflection and transmission, allowing multiple legitimate users - grouped via NOMA - to be served efficiently, thereby improving spectral utilization. Each user contends with an associated eavesdropper, creating a stringent security scenario. Under Nakagami fading conditions and accounting for phase shift inaccuracies in the STAR-RIS, closed-form expressions for the ergodic secrecy rates of users in both transmission and reflection paths are derived. An optimization framework is then developed to jointly adjust the UAV's positioning and the STAR-RIS power splitting coefficient, aiming to maximize the system's secrecy rate. The proposed approach enhances secure transmission in STAR-RIS-NOMA configurations under realistic hardware constraints and offers valuable guidance for the design of future 6G wireless networks.",,,IEEE Transactions on Communications,10.1109/tcomm.2026.3686602,https://pure.kfupm.edu.sa/en/publications/8f9c8e0c-94dc-42ce-b279-703d2a112a94,KFUPM Pure (OAI-PMH)
KFUPM_3cc51a7a-94cc-4e4f-959c-e2f7bf186645,King Fahd University of Petroleum and Minerals,Chaotic status-based algorithm for optimization of industrial components,Pranav Mehta; Sadiq M. Sait; Dildar Gürses; Ali Rlza Ylldlz,2026,2026-06-01,"To improve exploration capacity, convergence stability, and global search efficiency, this study suggests a Chaotic Status-Based Algorithm (CSBA) by incorporating several chaotic maps, such as sine, tent, cosine, logistic, Chebyshev, and Gauss, hybridized with the Status-Based Optimizer. Two real-world engineering design problems, such as robotic gripper arm optimization and automotive suspension lower control arm optimization, are used to assess the suggested CSBA. Compared with traditional metaheuristics, CSBA exhibited better convergence behavior for the robotic gripper, efficiently minimizing the difference between the maximum and minimum gripping forces across seven design variables and nine constraints. For CSBA, statistical performance metrics verified reduced variance, enhanced robustness, and quicker convergence. These findings show that the status-based framework's optimization performance is greatly improved by the proposed chaotic augmentation, making CSBA a dependable and competitive tool for lightweight, economical engineering design optimization.","SDG 9 - Industry, Innovation, and Infrastructure",,Materialpruefung/Materials Testing,10.1515/mt-2025-0340,https://pure.kfupm.edu.sa/en/publications/3cc51a7a-94cc-4e4f-959c-e2f7bf186645,KFUPM Pure (OAI-PMH)
KFUPM_e8ac7016-31aa-49cf-b8d5-823678724659,King Fahd University of Petroleum and Minerals,CARS: Container-Aware Resource Scheduling in Heterogeneous Fog Computing based on DRL,Fahim Ullah Khan; Ibrar Ali Shah; Abdulaziz Y. Barnawi; Shabir Ahmad,2026,,"Efficient container orchestration is a key challenge in fog and edge computing, where dynamic workloads and hardware heterogeneity demand adaptive scheduling beyond traditional static heuristics. This paper introduces CARS (Container-Aware Resource Scheduler), an intelligent reinforcement-learning-driven framework designed for container placement in heterogeneous fog environments. CARS is built on the Twin Delayed Deep Deterministic Policy Gradient (TD3) algorithm, enabling continuous learning of optimal scheduling policies under dynamic conditions. A multi-objective reward design jointly optimizes energy consumption, response latency, task-migration frequency, throughput, and Service Level Agreement (SLA) adherence. To handle discrete container-to-host mapping, CARS applies a Softmax-based probabilistic transformation followed by Argmax selection, ensuring scalable and precise host assignments across variable-sized clusters. Experimental evaluation using the COSCO simulation environment demonstrates that CARS reduces average response time by 53% and 40% compared with DDPG and standard TD3, respectively, achieves a 21.4% gain in energy efficiency over DRLMOTS, and lowers SLA violations up to 81%. These results confirm that CARS provides a robust and scalable solution for energy-aware, latency-sensitive fog-computing systems.",SDG 7 - Affordable and Clean Energy,,IEEE Open Journal of the Communications Society,10.1109/ojcoms.2026.3688021,https://pure.kfupm.edu.sa/en/publications/e8ac7016-31aa-49cf-b8d5-823678724659,KFUPM Pure (OAI-PMH)
KFUPM_62689ab9-6fbf-4a8a-9f32-f45e338dc51d,King Fahd University of Petroleum and Minerals,Outage-Constrained Max-Min Rate Optimization Design for STARS in Near-Field Communications,Zhichao Sheng; Zihan Song; Ali A. Nasir; Syed A. Hassan; Khaled Rabie; Daniel B. da Costa,2026,,"This letter investigates a near-field communication network assisted by simultaneously transmitting and reflecting surfaces (STARS), focusing on achieving rate fairness among users under both perfect and imperfect transmission designs. To maximize the worst user rate, we jointly optimize the programmable independent phase shifts of STARS and the transmit beamforming at the base station. The problem is ad dressed via an iterative algorithm combined with a penalty-based convex optimization procedure. We further extend the analysis from the perfect channel state information case to an outage constrained scenario, where user rates are defined based on outage probability. Numerical examples validate the effectiveness and feasibility of the proposed approach. The outage-constrained design successfully suppresses the average outage rate to the required level while also maximizing the worst-case transmission rate.",,,IEEE Transactions on Vehicular Technology,10.1109/tvt.2026.3689696,https://pure.kfupm.edu.sa/en/publications/62689ab9-6fbf-4a8a-9f32-f45e338dc51d,KFUPM Pure (OAI-PMH)
KFUPM_65de065b-357d-44b9-aec4-0000f28ea67c,King Fahd University of Petroleum and Minerals,Structural optimization of aircraft nose landing gear using modified Tianji's horse racing optimizer,Sadiq M. Sait; Pranav Mehta; Ali Riza Yildiz,2026,2026-07-01,"In this research paper, a Modified Tianji's Horse Optimization Algorithm (MTHOA) for constrained structural optimization of an aircraft nose landing gear fork is presented in this paper with the help of Dynamic Oppositional-Based Learning. Adaptive parameter control and dynamic oppositional learning are used to mathematically improve the exploration-exploitation balance and convergence stability of the original Tianji's Horse Racing Optimizer. The costly finite element-based objective function is approximated using a Kriging surrogate model. The objective function is to minimize the mass of the fork using the modified optimizer followed by topology optimization. The findings show that MTHOA outperformsWhale Optimization Algorithm (9,910 g) and Salp Swarm Optimization Algorithm (9,890 g) in achieving a minimum structural mass of 9,800 g while meeting all stress constraints. The suggested method produces a 17.4%mass reduction with better stress sustainability when compared to the provisional design (11,864 g). The results validate MTHOA's robustness, convergence efficiency, and suitability for challenging, nonlinear, multidisciplinary engineering optimization problems.",,,Materialpruefung/Materials Testing,10.1515/mt-2025-0346,https://pure.kfupm.edu.sa/en/publications/65de065b-357d-44b9-aec4-0000f28ea67c,KFUPM Pure (OAI-PMH)
KFUPM_808c7530-4562-4e87-a0af-619a5b04649d,King Fahd University of Petroleum and Minerals,Reflection Co-efficient Optimization for Sum-Rate Enhancement in RIS-Assisted UAV Communications,Maham Misbah; Zeeshan Kaleem,2026,,"Unmanned Aerial Vehicles (UAVs)Unmanned Aerial Vehicles (UAVs) have emerged as a potential solution for beyond 5G networks due to their flexibility and cost-effectiveness. Recently, UAVsUnmanned Aerial Vehicles (UAVs) have grabbed the attention of researchers due to their wide range of uses, including airborne inspection, drone photography, crop monitoring, delivery services, and wireless communication. In wireless communications, using UAVsUnmanned Aerial Vehicles (UAVs) in conjunction with ground stations can improve coverage, dependability, and energy efficiency of the network or they can also be deployed as the flying mobile terminals within cellular networks. However, UAVsUnmanned Aerial Vehicles (UAVs) face several deployment challenges such as optimal placement and height during operation. Another emerging technology, reconfigurable intelligent surface (RIS)Reconfigurable Intelligent Surface (RIS), is used along with UAVsUnmanned Aerial Vehicles (UAVs) to further enhance the network efficiency. These low-cost and passive RISsReconfigurable Intelligent Surface (RIS) are regarded as the cost-effective alternative for networks beyond 5G and 6G. To broaden their application, they can be deployed on any structure, rooftop, or even UAVsUnmanned Aerial Vehicles (UAVs). The RIS-aided UAV networking design has a lot of potential for improving wireless communications and dealing with the increasing complexity of the wireless channel, especially at higher frequencies. The appropriate positioning and elevation of the UAV-RIS are critical for efficient downlink connection between the base station and edge users. Improving the minimum rates of edge users is also an essential factor to consider while implementing this infrastructure. In this chapter, our primary aim is to enhance the overall system rates in an RIS-enhanced UAV network through strategic collaboration with an RISReconfigurable Intelligent Surface (RIS). The key focus lies in the joint optimization of both UAV altitudes and passive RISReconfigurable Intelligent Surface (RIS) elements. To achieve this, we introduce a novel optimization approach, combining Riemannian Gradient and particle swarm Optimization (RGO) techniques. Addressing the inherent complexity of the problem, we adopt an alternating optimization strategy, breaking it down into two interconnected sub-problems. Our experimental results validate the efficiency and superiority of the proposed scheme when compared to baseline strategies.",SDG 7 - Affordable and Clean Energy,,Unmanned System Technologies,10.1007/978-981-96-9662-8_3,https://pure.kfupm.edu.sa/en/publications/808c7530-4562-4e87-a0af-619a5b04649d,KFUPM Pure (OAI-PMH)
KFUPM_71ea7c72-3f4a-4ddc-951e-ad5912b789bc,King Fahd University of Petroleum and Minerals,Quantum-Driven State-Reduction for Reliable UAV Trajectory Optimization in Low-Altitude Networks,Zeeshan Kaleem; Muhammad Afaq; Chau Yuen; Octavia A. Dobre; John M. Cioffi,2026,,"This letter introduces a graph-condensed quantum-inspired placement (GC-QAP) framework for reliability-driven trajectory optimization in uncrewed aerial vehicle (UAV)-assisted low-altitude wireless networks. The dense waypoint graph is condensed using probabilistic quantum-annealing to preserve interference-aware centroids while reducing the control state space and maintaining link-quality. The resulting problem is formulated as a priority-aware Markov decision process and solved using ϵ-greedy off-policy Q-learning, considering UAV kinematic and flight corridor constraints. Unlike complex continuous-action reinforcement learning approaches, GC-QAP achieves stable convergence and low outage with substantially and lower computational cost compared to baseline schemes.",,,IEEE Wireless Communications Letters,10.1109/lwc.2026.3696718,https://pure.kfupm.edu.sa/en/publications/71ea7c72-3f4a-4ddc-951e-ad5912b789bc,KFUPM Pure (OAI-PMH)
KFUPM_1d2b1223-693b-40c5-91d2-44c7a278e25d,King Fahd University of Petroleum and Minerals,Quantum Computing for Computational Sciences,Saleh Almutairi; Asem Alenaizan; Abduljabar Al-Sayoud; Joakim Beck; Sheikha Lardhi; Shuroog Al-Ogbi; Muhamad Felemban,2026,,"This article presents a comprehensive survey of the current frontier in quantum computing for computational sciences, evaluating the technical requirements to translate theoretical asymptotic speedups into practical utility in the areas of chemistry, biochemistry, and materials science. We review foundational algorithms, including the quantum Fourier transform, quantum phase estimation, and the quantum linear-system solver, along with variational heuristics such as variational quantum eigensolver and quantum approximate optimization algorithm. Particular emphasis is placed on near-optimal Hamiltonian simulation frameworks, specifically qubitization and quantum signal processing. Furthermore, we shed light on the current advances in quantum error correction codes, quantum hardware, and quantum software platforms. We then provide a comprehensive review of the application of quantum algorithms in four computational science domains that collectively represent the most compelling near-term targets for quantum advantage. This article aims to provide a clear and balanced perspective on the current state of the field and its future potential for advancing computational science.",,,IEEE Transactions on Quantum Engineering,10.1109/tqe.2026.3697204,https://pure.kfupm.edu.sa/en/publications/1d2b1223-693b-40c5-91d2-44c7a278e25d,KFUPM Pure (OAI-PMH)
KFUPM_9b4d838a-262d-4dd1-939c-9fddbc02bdac,King Fahd University of Petroleum and Minerals,Modeling and performance evaluation of DTN-integrated publish–subscribe middleware for UAV-assisted IoT: MQTT vs DDS,Akram Mebarkia; Basem Almadani; Farouq Aliyu,2026,,"Unmanned Aerial Vehicle (UAV)-assisted Internet of Things (IoT) data collection faces fundamental challenges arising from intermittent connectivity, constrained energy budgets, and the degradation of publish–subscribe middleware performance due to opportunistic aerial communication patterns. This study presents a simulation-based performance evaluation of integrating Delay-Tolerant Networking (DTN) routing with two publish–subscribe protocol stacks, Message Queuing Telemetry Transport (MQTT) and the Data Distribution Service/Real-Time Publish–Subscribe (DDS/RTPS), for opportunistic aerial networks. We develop a discrete-event simulator that models UAV mobility, dual-tier ZigBee/Wi-Fi communications, link capacity estimation, per-bit energy accounting, and byte-accurate protocol overhead for both middleware stacks, including reliability overheads and DDS message batching. Across more than 1200 simulation runs spanning fleet sizes, sensor densities, and coverage areas, we observe that Spray and Focus DTN routing reduces end-to-end latency by 31% relative to baseline (non-DTN) protocols. A key finding is that enabling the DDS Batching quality of service (QoS) policy achieves 32% lower energy per delivered message than MQTT S&F, due to reduced protocol overhead. Fleet scalability analysis reveals that increasing the UAV count from 4 to 12 improves delivery ratio by 106% but increases per-message energy by up to an order of magnitude, exposing a critical reliability–energy trade-off. Our analysis further reveals that, within the evaluated mobility and density configurations, the Focus phase of the DTN mechanism is rarely invoked (<3% of forwarding events), suggesting potential for protocol simplification, which is confirmed through a direct comparison with a Spray and Wait variant that achieves equivalent PDR and latency while reducing communication energy by 13%–40% across the evaluated configurations.",SDG 7 - Affordable and Clean Energy,,Computer Networks,10.1016/j.comnet.2026.112428,https://pure.kfupm.edu.sa/en/publications/9b4d838a-262d-4dd1-939c-9fddbc02bdac,KFUPM Pure (OAI-PMH)
KFUPM_1cf677c6-0f29-4bab-af1f-ca03c2b64f05,King Fahd University of Petroleum and Minerals,Comparative machine learning for accurate EEG-based epileptic seizure state classification using sub-band analysis,Esraa Omran; Amro A. Nour; Kosai Dabbour; Mahmoud Elloud; Muhamad Felemban,2026,,"Timely identification of seizure-related EEG states can support clinical assessment and motivate future monitoring tools. This study investigates a comparative machine-learning framework for EEG-based epileptic seizure state classification using sub-band analysis of the Bonn University EEG dataset. The signals are decomposed into delta, theta, alpha, beta, and gamma bands with bandpass filtering, and a set of lightweight statistical descriptors is extracted from each band. Support Vector Machines, Random Forest, XGBoost, CatBoost, Multi-Layer Perceptron, k-Nearest Neighbours, and Logistic Regression are then evaluated using multi-class ROC analysis, confusion matrices, precision, recall, F1-score, and accuracy. The results show that tree-based models, particularly XGBoost, CatBoost, and Random Forest, provide the strongest overall performance on this benchmark. The manuscript is now framed as a three-state EEG classification study rather than prospective seizure forecasting, and the discussion highlights the limited size of the Bonn dataset, the need for validation on larger datasets such as CHB-MIT and Siena Scalp EEG, and the requirements for future real-time deployment.",,,Journal of Medical Engineering and Technology,10.1080/03091902.2026.2674650,https://pure.kfupm.edu.sa/en/publications/1cf677c6-0f29-4bab-af1f-ca03c2b64f05,KFUPM Pure (OAI-PMH)
KFUPM_135271b6-81e5-422d-bbe3-69f3dc598227,King Fahd University of Petroleum and Minerals,Hydrogen-Based Sustainable Mobility: A Review of Hydrogen as an Alternative Fuel for Transportation,Siham Farrag; Mohammed F.M. Abushammala; Tarek R. Sheltami; Ram Kishore,2026,,"Greenhouse gas emissions from the transportation sector account for approximately 24% of global energy-related emissions. The urgent need to decarbonise the transportation sector has intensified the search for sustainable alternative fuels. Hydrogen is recognised as a promising fuel alternative, characterised by zero tailpipe emissions. This study provides a significant contribution through a combined transport-focused synthesis of hydrogen research that bridges engineering, environmental, economic evaluation, and policy analysis. The Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines were applied to conduct a systematic review on the use of hydrogen in transportation systems from 2010 to 2025. From an initial 1247 records identified across popular databases, including Scopus, Web of Science, IEEE Xplore, ScienceDirect, and Springer, 120 studies were included in the final qualitative synthesis of which 70 are citated. This paper covers hydrogen transition pathways, technology readiness, infrastructure, safety, and environmental performance. Moreover, it discusses both opportunities and challenges in hydrogen deployment and a regional analysis of developments in the Middle East is provided. The study demonstrated that the growing global interest in hydrogen as an alternative sustainable energy source is reflected in large-scale projects and supportive policies and regulations. Despite the identified momentum, several challenges impede the mass adoption of hydrogen including high costs of production, especially green hydrogen, and storage, refuelling, and inconsistent regulatory requirements in various jurisdictions. The findings herein might also help transportation authorities and policymakers better understand the current situation and future trends in the global use of hydrogen as a clean sustainable fuel.","SDG 7 - Affordable and Clean Energy; SDG 8 - Decent Work and Economic Growth; SDG 9 - Industry, Innovation, and Infrastructure; SDG 13 - Climate Action; SDG 17 - Partnerships for the Goals",,Arabian Journal for Science and Engineering,10.1007/s13369-026-11392-x,https://pure.kfupm.edu.sa/en/publications/135271b6-81e5-422d-bbe3-69f3dc598227,KFUPM Pure (OAI-PMH)
