research_id,university,title,matched_terms,selected
KSU_2023_6335,KSU,"Synergistic effect of r-GO on the mechanical, microstructural and high velocity impact behaviour of synthetic fibre reinforced NiTi intermetallic laminates",,False
KSU_2023_6336,KSU,"Antiviral docking analysis, semisynthesis and mechanistic studies on the origin of stereo- and chemoselectivity in epoxidation reaction of a' -trans-Himachalene",,False
KSU_2023_6337,KSU,"Exploration of mechanical performance, porous structure, and self-cleaning behavior for hydrothermally cured sustainable cementitious composites containing de-aluminated metakaolin waste and TiO2 nanoparticles",,False
KSU_2023_6338,KSU,Significance of heat and mass transport in peristaltic flow of Jeffrey material subject to chemical reaction and radiation phenomenon through a tapered channel,,False
KSU_2023_6339,KSU,"Effect of different solvents, molecular level vibrational energies, electronic, electrostatic, donar-acceptor and pharmaceutical studies on 3-methoxy phenyl acetonitrile- anti depressant agent",,False
KSU_2023_6340,KSU,Role of 9-phenyl-9H-carbazole based hole transport materials for organic and perovskite photovoltaics,,False
KSU_2023_6341,KSU,Employ a Clay@TMSPDETA hybrid material as an adsorbent to remove textile dyes from wastewater effluents,,False
KSU_2023_6342,KSU,Optimizing reinforcement quantity and synthesizing parameters of iron/fly ash/CNT nanocomposite,,False
KSU_2023_6343,KSU,5G in healthcare: Matching game-empowered intelligent medical network slicing,,False
KSU_2023_6344,KSU,"Nerolidol, Bioactive Compound Suppress Growth of HCT-116 Colorectal Cancer Cells Through Cell Cycle Arrest and Induction of Apoptosis",,False
KSU_2023_6345,KSU,A novel-cascaded ANFIS-based deep reinforcement learning for the detection of attack in cloud IoT-based smart city applications,internet of things; iot,True
KSU_2023_6346,KSU,Studies on mechanical and morphological behaviors of banyan/kevlar fibers reinforced MgO particulates hybrid aliphatic epoxy composite,,False
KSU_2023_6347,KSU,Novel analytical technique for mathematical model representing communication signals: A new travelling wave solutions,,False
KSU_2023_6348,KSU,Structural Performance of Strengthening of High-Performance Geopolymer Concrete Columns Utilizing Different Confinement Materials: Experimental and Numerical Study,,False
KSU_2023_6349,KSU,"Physical, Mechanical, and Microstructure Characteristics of Ultra-High-Performance Concrete Containing Lightweight Aggregates",,False
KSU_2023_6350,KSU,Effect of Wiper Edge Geometry on Machining Performance While Turning AISI 1045 Steel in Dry Conditions Using the VIKOR-ML Approach,machine learning,True
KSU_2023_6351,KSU,Multi-Objective Optimization of AISI P20 Mold Steel Machining in Dry Conditions Using Machine Learning-TOPSIS Approach,machine learning,True
KSU_2023_6352,KSU,Assessment of Genetic Variability and Evolutionary Relationships of Rhizoctonia solani Inherent in Legume Crops,,False
KSU_2023_6353,KSU,"Sidr Honeys Physical and Chemical Characterization, a Comprehensive Approach through LC-MS/MS, NMR, and GC-MS Analysis",,False
KSU_2023_6354,KSU,"First-Principles Study of MoS2, WS2, and NbS2 Quantum Dots: Electronic Properties and Hydrogen Evolution Reaction",,False
KSU_2023_6355,KSU,Rapid Bio-Assisted Synthesis and Magnetic Behavior of Zinc Oxide/Carbon Nanoparticles,,False
KSU_2023_6356,KSU,Generalized Bayes Prediction Study Based on Joint Type-II Censoring,,False
KSU_2023_6357,KSU,Quetiapine Albumin Nanoparticles as an Efficacious Platform for Brain Deposition and Potentially Improved Antipsychotic Activity,,False
KSU_2023_6358,KSU,The Impact of COVID-19-Induced Responsibilities on Women's Employment in Arab Countries,,False
KSU_2023_6359,KSU,"Enhancing Anna Apples' Productivity, Physico-Chemical Properties, and Marketability Using Sprays of Naphthalene Acetic Acid and Inhibitors of Ethylene for Alleviating Abiotic Stresses",,False
KSU_2023_6360,KSU,Experimental and Modeling Evaluation of Impacts of Different Tillage Practices on Fitting Parameters of Kostiakov's Cumulative Infiltration Empirical Equation,machine learning,True
KSU_2023_6361,KSU,Chemical Composition and Therapeutic Effects of Ammodicus leucotricus Essential Oils on Neurobehavioral Changes in Wistar Rats after Experimental Scorpion Envenomation,,False
KSU_2023_6362,KSU,Modification of Dispersin B with Cyclodextrin-Ciprofloxacin Derivatives for Treating Staphylococcal,,False
KSU_2023_6363,KSU,High Performance of Nanostructured Cu2O-Based Photodetectors Grown on a Ti/Mo Metallic Substrate,,False
KSU_2023_6364,KSU,"Geological Structures Controlling Au/Ba Mineralization from Aeromagnetic Data: Harrat ad Danun Area, Saudi Arabia",,False
KSU_2023_6365,KSU,"Using Natural Zeolite as a Feed Additive in Broilers' Diets for Enhancing Growth Performance, Carcass Characteristics, and Meat Quality Traits",,False
KSU_2023_6366,KSU,"Marine Chitosan-Oligosaccharide Ameliorated Plasma Cholesterol in Hypercholesterolemic Hamsters by Modifying the Gut Microflora, Bile Acids, and Short-Chain Fatty Acids",,False
KSU_2023_6367,KSU,"Genome-Wide Identification, Evolutionary and Mutational Analysis of the Buffalo Sox Gene Family",,False
KSU_2023_6368,KSU,"The Prevalence of the Virulence Genes of Staphylococcus aureus in Sickle Cell Disease Patients at KSUMC, Riyadh, Saudi Arabia",,False
KSU_2023_6369,KSU,"The Prevalence of the Virulence Genes of Staphylococcus aureus in Sickle Cell Disease Patients at KSUMC, Riyadh, Saudi Arabia",,False
KSU_2023_6370,KSU,"Evaluation of Bio-Friendly Formulations from Siderophore-Producing Fluorescent Pseudomonas as Biocontrol Agents for the Management of Soil-Borne Fungi, Fusarium oxysporum and Rhizoctonia solani",,False
KSU_2023_6371,KSU,On Estimation of Reliability Functions for the Extended Rayleigh Distribution under Progressive First-Failure Censoring Model,,False
KSU_2023_6372,KSU,"Geophysical Prospecting of the Coptic Monastery of Apa Moses Using GPR and Magnetic Techniques: A Case Study, Abydos, Sohag, Egypt",,False
KSU_2023_6373,KSU,Evaluation of Therapeutic Capability of Emustil Drops against Tear Film Complications under Dry Environmental Conditions in Healthy Individuals,,False
KSU_2023_6374,KSU,"New Acetamide-Sulfonamide-Containing Scaffolds: Antiurease Activity Screening, Structure-Activity Relationship, Kinetics Mechanism, Molecular Docking, and MD Simulation Studies",,False
KSU_2023_6375,KSU,Kinetin Capped Zinc Oxide Nanoparticles Improve Plant Growth and Ameliorate Resistivity to Polyethylene Glycol (PEG)-Induced Drought Stress in Vigna radiata (L.) R. Wilczek (Mung Bean),,False
KSU_2023_6376,KSU,Osseointegration of Tantalum Trabecular Metal in Titanium Dental Implants: Histological and Micro-CT Study,,False
KSU_2023_6377,KSU,Recommender System for Arabic Content Using Sentiment Analysis of User Reviews,machine learning; natural language processing,True
KSU_2023_6378,KSU,Effects of Gum Arabic (Acacia senegal) Powder on Characteristics of Carcass and Breast Meat Quality Parameters in Male Broiler Chickens,,False
KSU_2023_6379,KSU,Dietary Calcium Intake and Osteoporosis Risk in Arab Adults,,False
KSU_2023_6380,KSU,Role of Autoimmune Regulator Protein (AIRE-P) in the Pathophysiology of Autism Spectrum Disorder (ASD)in Saudi Children,,False
KSU_2023_6381,KSU,Real-Time Detection of Intruders Using an Acoustic Sensor and Internet-of-Things Computing,internet of things,True
KSU_2023_6382,KSU,The Role of Stress States on the Hysteric Behavior of Expansive Soil under Multiple Drying-Wetting Cycles,,False
KSU_2023_6383,KSU,Impact of Nanoparticles from Ball-Milled Date Palm Biochar on the Hydro-Physical Characteristics of Sandy Soils,,False
KSU_2023_6384,KSU,"COVID-19 Vaccination Booster Dose: Knowledge, Practices, and Intention among Pregnant/Planning to Get Pregnant and Lactating Women",,False
KSU_2023_6385,KSU,Dried blood spots for the quantification simultaneous administration of the antipsychotic and antidepressant drugs,,False
KSU_2023_6386,KSU,"High-Intensity Interval Training Improves Glycemic Control, Cellular Apoptosis, and Oxidative Stress of Type 2 Diabetic Patients",,False
KSU_2023_6387,KSU,Effects of High-Intensity Interval Training on Melatonin Function and Cellular Lymphocyte Apoptosis in Sedentary Middle-Aged Men,,False
KSU_2023_6388,KSU,"Influence of Spraying Some Biostimulants on Yield, Fruit Quality, Oil Fruit Content and Nutritional Status of Olive (Olea europaea L.) under Salinity",,False
KSU_2023_6389,KSU,Assessment of Risk Perception of COVID-19 Post Vaccination amongst the General Population of Riyadh Region,,False
KSU_2023_6390,KSU,Driving Sustainable Disaster Risk Reduction: A Rapid Review of the Policies and Strategies in Saudi Arabia,,False
KSU_2023_6391,KSU,"Comparison of Phytochemical Composition, Antibacterial, and Antifungal Activities of Extracts from Three Organs of Pistacia lentiscus from Saudi Arabia",,False
KSU_2023_6392,KSU,"Trueness, Flexural Strength, and Surface Properties of Various Three-Dimensional (3D) Printed Interim Restorative Materials after Accelerated Aging",,False
KSU_2023_6393,KSU,Mental Health of Undergraduate Health Science Students during and after the COVID-19 Lockdown,,False
KSU_2023_6394,KSU,Photocatalytic Degradation of Methylene Blue and Anticancer Response of In2O3/RGO Nanocomposites Prepared by a Microwave-Assisted Hydrothermal Synthesis Process,,False
KSU_2023_6395,KSU,"The Effect of Zirconia Nanoparticles on Thermal, Mechanical, and Corrosion Behavior of Nanocomposite Epoxy Coatings on Steel Substrates",,False
KSU_2023_6396,KSU,The Effect of Incorporating 100% of Undiluted and Diluted Reclaimed Epoxy Asphalt Materials into Pervious Cement Mixes,,False
KSU_2023_6397,KSU,The Potential Protective Role of Naringenin against Dasatinib-Induced Hepatotoxicity,,False
KSU_2023_6398,KSU,Paradoxical Associations of Occupational and Nonoccupational Sedentary Behavior With Cardiovascular Disease Risk Measures in Desk Workers,,False
KSU_2023_6399,KSU,Computational evaluation of marine demospongiae sponges metabolites activity as mycolic acid biosynthesis inhibitors in Mycobacterium tuberculosis,,False
KSU_2023_6400,KSU,"Exploring Marine Sponge Metabolites as Promising Leads for Alzheimer's Disease: Virtual Screening, ADMET Analysis, and Molecular Dynamics Simulations",,False
KSU_2023_6401,KSU,Implementation of Enhanced Recovery After Surgery protocols for gastrostomy tube insertion in patients younger than 14 years of age: a retrospective cohort study,,False
KSU_2023_6402,KSU,Fourth-Order Emden-Fowler Neutral Differential Equations: Investigating Some Qualitative Properties of Solutions,,False
KSU_2023_6403,KSU,Adaptive Neuro-Fuzzy-Based Models for Predicting the Tribological Properties of 3D-Printed PLA Green Composites Used for Biomedical Applications,artificial intelligence,True
KSU_2023_6404,KSU,Bilateral Acute Iris Transillumination Following Coronavirus Disease 2019 Infection,,False
KSU_2023_6405,KSU,The Influence of Internship Year on Nursing Students' Perceived Clinical Competence: A Multi-Site Study,,False
KSU_2023_6406,KSU,The Extent of Incorporating Health Education Requirements in Middle School Science Textbooks,,False
KSU_2023_6407,KSU,Green Synthesis of Silver Nanoparticles Loaded Hydrogel for Wound Healing; Systematic Review,,False
KSU_2023_6408,KSU,Predicting Choices Driven by Emotional Stimuli Using EEG-Based Analysis and Deep Learning,artificial intelligence; deep learning,True
KSU_2023_6409,KSU,"Urban Growth Management in Riyadh, Saudi Arabia: An Assessment of Technical Policy Instruments and Institutional Practices",,False
KSU_2023_6410,KSU,Advanced Red Meat Cooking Technologies and Their Effect on Engineering and Quality Properties: A Review,,False
KSU_2023_6411,KSU,Development of Fire Safety Assessment Model for Buildings Using Analytic Hierarchy Process,,False
KSU_2023_6412,KSU,A Holistic Framework for Assessing the Quality of Building Construction in Saudi Arabia,,False
KSU_2023_6413,KSU,Image-Based Arabian Camel Breed Classification Using Transfer Learning on CNNs,neural networks,True
KSU_2023_6414,KSU,DefBDet: An Intelligent Default Borrowers Detection Model,machine learning,True
KSU_2023_6415,KSU,Strength Performance and Microstructures of Alkali-Activated Metakaolin and GGBFS-Based Mortars: Role of Waste Red Brick Powder Incorporation,,False
KSU_2023_6416,KSU,Assessing the Potential of Robotics Technology for Enhancing Educational for Children with Autism Spectrum Disorder,robotics,True
KSU_2023_6417,KSU,"Conservation Tillage and Weed Management Influencing Weed Dynamics, Crop Performance, Soil Properties, and Profitability in a Rice-Wheat-Greengram System in the Eastern Indo-Gangetic Plain",,False
KSU_2023_6418,KSU,How Can Biological and Chemical Silver Nanoparticles Positively Impact Physio-Chemical and Chloroplast Ultrastructural Characteristics of Vicia faba Seedlings?,,False
KSU_2023_6419,KSU,Effects of ketogenic diet on oxidative stress and cancer: A literature review,,False
KSU_2023_6420,KSU,Using Deficit Irrigation Strategies and Organic Mulches for Improving Yield and Water Productivity of Mango under Dry Environment Conditions,,False
KSU_2023_6421,KSU,"Ball Mill, Humic Acid, and Rock Phosphate-Modified Conocarpus Biochar for Efficient Removal of Heavy Metals from Contaminated Water",,False
KSU_2023_6422,KSU,Enhanced Adsorption of Methylene Blue Using Phosphoric Acid-Activated Hydrothermal Carbon Microspheres Synthesized from a Variety of Palm-Based Biowastes,,False
KSU_2023_6423,KSU,Zinc Oxide Nanoparticles Blunt Potassium-Bromate-Induced Renal Toxicity by Reinforcing the Redox System,,False
KSU_2023_6424,KSU,Preparation of Zn-Metal Organic Framework-Based Poly(vinylidene fluoride-co-hexafluoro-propylene) Ultrafiltration Membrane with Improved Antifouling Properties,,False
KSU_2023_6425,KSU,Colour Parameters and Changes of Tea-Stained Resin Composite Exposed to Whitening Pen (In Vitro Study),,False
KSU_2023_6426,KSU,"Effect of Adding Silver-Doped Carbon Nanotube Fillers to Heat-Cured Acrylic Denture Base on Impact Strength, Microhardness, and Antimicrobial Activity: A Preliminary Study",,False
KSU_2023_6427,KSU,"Acetyl-L-Carnitine and Liposomal Co-Enzyme Q10 Attenuate Hepatic Inflammation, Apoptosis, and Fibrosis Induced by Propionic Acid",,False
KSU_2023_6428,KSU,Novel Dental Low-Shrinkage-Stress Composite with Antibacterial Dimethylaminododecyl Methacrylate Monomer,,False
KSU_2023_6429,KSU,Biochemical and Computational Assessment of Acute Phase Proteins in Dairy Cows Affected with Subclinical Mastitis,,False
KSU_2023_6430,KSU,Modeling and Dynamic Simulation of a Phase-Change Material Tank for Powering Chiller Generators in District Cooling Networks,,False
KSU_2023_6431,KSU,Comparative evolutionary and structural analyses of the TYRP1 gene reveal molecular mechanisms of biological functions in mammals,,False
KSU_2023_6432,KSU,Biosynthesis and characterization of cobalt nanoparticles using combination of different plants and their antimicrobial activity,,False
KSU_2023_6433,KSU,Kinetics and Optimization of Metal Leaching from Heat-Resistant Nickel Alloy Solid Wastes,,False
KSU_2023_6434,KSU,New optical soliton solutions for the (2+1) Fokas system via three techniques,,False
KSU_2023_6435,KSU,Integration of Electrical Resistivity Tomography and Induced Polarization for Characterization and Mapping of (Pb-Zn-Ag) Sulfide Deposits,,False
KSU_2023_6436,KSU,Exploring the Students' Perceived Effectiveness of Online Education during the COVID-19 Pandemic: Empirical Analysis Using Structural Equation Modeling (SEM),,False
KSU_2023_6437,KSU,Synergistic Effects of Rhizobacteria and Salicylic Acid on Maize Salt-Stress Tolerance,,False
KSU_2023_6438,KSU,Posner's Theorem and *-Centralizing Derivations on Prime Ideals with Applications,,False
KSU_2023_6439,KSU,Existence and Global Asymptotic Behavior of Positive Solutions for Superlinear Singular Fractional Boundary Value Problems,,False
KSU_2023_6440,KSU,The Relationship Between Workplace Incivility and Patient Safety in Pediatric Nurses,,False
KSU_2023_6441,KSU,Classroom Discourse Analysis of Computer-Mediated Communication during COVID-19,,False
KSU_2023_6442,KSU,"Efficacy of Er.Cr.YSGG Laser, Ti Sapphire Laser and Zinc Pthalocyanine (TM ZnPc) Apical Root Canal Treatment on Smear Layer Removal. A Scanning Electron Microscopy Study",,False
KSU_2023_6443,KSU,Eosinophilic esophagitis,,False
KSU_2023_6444,KSU,Examining Vicker Hardness and Wear Volume Minimization in Composite Resin with Different Filler Dimensions via Scanning Topography,,False
KSU_2023_6445,KSU,"Pretreatment of Root Dentin Using Photon-Induced Photoacoustic Streaming, Photodynamic Therapy, and Riboflavin with EDTA as a Final Irrigant to Improve Bond Integrity of Glass Fiber Post",,False
KSU_2023_6446,KSU,Complementary and alternative medicine use and its association with medication adherence in inflammatory bowel disease and other gastrointestinal diseases,,False
KSU_2023_6447,KSU,"Preparation, Characterization, and In Vitro Evaluation of the Biological Activity of Several Metal-Based Complexes with Two Widely Used Fluoroquinolone Antibiotics: Lomefloxacin and Pefloxacin Drugs",,False
KSU_2023_6448,KSU,"Complexes of the Antibiotic Drug Oxolinic Acid with Fe(III), Zn(II), Ca(II), and Mg(II) Ions: Preparation, Characterization, and In Vitro Evaluation of Biological Activity",,False
KSU_2023_6449,KSU,A Cross-Sectional Study Investigating Lumbar Proprioception Impairments in Individuals with Type 2 Diabetes Mellitus: Correlations with Glycated Hemoglobin Levels,,False
KSU_2023_6450,KSU,Comprehensive licensure review and adaptive quizzing assignments for enhancement of end-of-programme exit examination scores in Saudi Arabia: a quasi-experimental study,,False
KSU_2023_6451,KSU,A Highly Sensitive 3D Resonator Sensor for Fluid Measurement,,False
KSU_2023_6452,KSU,Impact of Vitamin D Deficiency on Mental Health in University Students: A Cross-Sectional Study,,False
KSU_2023_6453,KSU,A Significant Increasing Risk Association between Cigarette Smoking and XPA and XPC Genes Polymorphisms,,False
KSU_2023_6454,KSU,An Informed Decision Support Framework from a Strategic Perspective in the Health Sector,,False
KSU_2023_6455,KSU,Advanced Diagnostic Methods for Salivary Glands Diseases: A Narrative Review Study,,False
KSU_2023_6456,KSU,Repair Bond Strength of Two Shadeless Resin Composites Bonded to Various CAD-CAM Substrates with Different Surface Treatments,,False
KSU_2023_6457,KSU,Water Scarcity Management to Ensure Food Scarcity through Sustainable Water Resources Management in Saudi Arabia,,False
KSU_2023_6458,KSU,A Comparison of Surgeon Estimated Times and Actual Operative Times in Pediatric Dental Rehabilitation under General Anesthesia. A Retrospective Study,,False
KSU_2023_6459,KSU,Exposure to Cadmium Telluride Quantum Dots and Gene Expression Profile of Huh-7 Hepatocellular Carcinoma Cell Line,,False
KSU_2023_6460,KSU,Underapplication Opacity Beyond the Non-Local Compensatory Lengthening in Modern Colloquial Persian,,False
KSU_2023_6461,KSU,Evaluation of the Efficacy of Various Root Canal Irrigants on Removal of Smear Layer in Primary Teeth: A Comparative Study,,False
KSU_2023_6462,KSU,"Quality of Life and Well-being in Patients with Lower-limb Amputation Using a Prosthetic Limb: A Cross-sectional Study in a Major Center in Riyadh, Saudi Arabia",,False
KSU_2023_6463,KSU,Fabrication and Applications of Potentiometric Membrane Sensors Based on γ-Cyclodextrin and Calixarene as Ionophores for the Determination of a Histamine H1-Receptor Antagonist: Fexofenadine,,False
KSU_2023_6464,KSU,Impact of COVID-19 pandemic on stress and coping strategies among medical students: A cross-sectional study,,False
KSU_2023_6465,KSU,Investing in Wind Energy Using Bi-Level Linear Fractional Programming,,False
KSU_2023_6466,KSU,"Characterization and antimicrobial, antioxidant, and anti-proliferative activities of green synthesized magnesium oxide nanoparticles with shoot extracts of Plicosepalus curviflorus",,False
KSU_2023_6467,KSU,The Perception of Spirituality and Its Assessment among Those with Different Health Statuses in Saudi Arabia,,False
KSU_2023_6468,KSU,Can chromatic text/background improve Arabic reading performance?,,False
KSU_2023_6469,KSU,Ameliorative Effect of Omega-3-Rich Fish Diet on the Neurotoxic Effects of Propionic Acid in a Rodent Model of Autism,,False
KSU_2023_6470,KSU,"New Imadazopyrazines with CDK9 Inhibitory Activity as Anticancer and Antiviral: Synthesis, In Silico, and In Vitro Evaluation Approaches",,False
KSU_2023_6471,KSU,Exploring Regio- and Stereoselectivity in [3+2] Cycloaddition: Molecular Electron Density Theory Approach for Novel Spirooxindole-Based Benzimidazole with Pyridine Spacer,,False
KSU_2023_6472,KSU,Molecular Role of Asn680Ser and Asp37Glu Missense Variants in Saudi Women with Female Infertility and Polycystic Ovarian Syndrome,,False
KSU_2023_6473,KSU,Aflatoxin B1 Exacerbates Genomic Instability and Apoptosis in the BTBR Autism Mouse Model via Dysregulating DNA Repair Pathway,,False
KSU_2023_6474,KSU,A retrospective review of Mohs micrographic surgery trends over more than 10 years in Saudi Arabia,,False
KSU_2023_6475,KSU,Effect of total fasting hours on the overall quality of recovery after surgery: An observational study,,False
KSU_2023_6476,KSU,Methodological frameworks for adapting global practice guidelines to national context in the Eastern Mediterranean Region,,False
KSU_2023_6477,KSU,"Morphological and molecular characterization of the monogenean gill parasite, Acleotrema maculatus, infecting Argyrops filamentosus fish in the Red Sea, Saudi Arabia",,False
KSU_2023_6478,KSU,The Effect of Adjunctive Use of Hyaluronic Acid on Prevalence of Porphyromonas gingivalis in Subgingival Biofilm in Patients with Chronic Periodontitis: A Systematic Review,,False
KSU_2023_6479,KSU,Evaluation of the Antibacterial Activities of Mangrove Honeybee Propolis Extract and the Identification of Transpeptidase and Transglycosylase as Targets for New Antibiotics Using Molecular Docking,,False
KSU_2023_6480,KSU,Artificial Neural Network Model to Predict Final Construction Contract Duration,neural network,True
KSU_2023_6481,KSU,Impact of mobile-based health education on the awareness of glaucoma in Saudi patients: Quasi-experimental study,,False
KSU_2023_6482,KSU,Effect of Bleaching Agents on Discoloured Resin-Based Composites for Direct Restorations: A Systematic Review,,False
KSU_2023_6483,KSU,"Novel 2-Sulfanylquinazolin-4(3H)-one Derivatives as Multi-Kinase Inhibitors and Apoptosis Inducers: A Synthesis, Biological Evaluation, and Molecular Docking Study",,False
KSU_2023_6484,KSU,Review of the Immune Checkpoint Inhibitors in the Context of Cancer Treatment,,False
KSU_2023_6485,KSU,A Generalized Norm on Reproducing Kernel Hilbert Spaces and Its Applications,,False
KSU_2023_6486,KSU,Generalized Cauchy-Schwarz Inequalities and A-Numerical Radius Applications,,False
KSU_2023_6487,KSU,New Results on Boas-Bellman-Type Inequalities in Semi-Hilbert Spaces with Applications,,False
KSU_2023_6488,KSU,Inappropriate Medications Use and Polypharmacy among Older Adults with Anxiety Disorder,,False
KSU_2023_6489,KSU,"Associations between Stress, Anxiety, Depression and Sleep Quality among Healthcare Students",,False
KSU_2023_6490,KSU,Assessing the Feasibility of Employing a Combination of a Bacteriophage-Derived Endolysin and Spore Germinants to Treat Relapsing Clostridioides difficile Infection,,False
KSU_2023_6491,KSU,Gastric Myoelectric Activity and Body Composition in Women with Binge Eating Disorder and Bulimia Nervosa: A Preliminary Trial Study,,False
KSU_2023_6492,KSU,Several Characterizations of ?h-Doped Special Polynomials Associated with Appell Sequences,,False
KSU_2023_6493,KSU,Numerical Analysis of Nonlinear Fractional System of Jaulent-Miodek Equation,,False
KSU_2023_6494,KSU,"Barriers and facilitators to physiotherapy among adult orthopedic patients at King Khalid University Hospital, Riyadh, Kingdom of Saudi Arabia A cross-sectional study",,False
KSU_2023_6495,KSU,Development of a Green Microwell Spectrofluorimetric Assay with High Analytical Throughput for the Determination of Selective Serotonin Reuptake Inhibitors in Pharmaceutical Dosage Forms and Plasma,,False
KSU_2023_6496,KSU,The Design and Optimization of an Acoustic and Ambient Sensing AIoT Platform for Agricultural Applications,artificial intelligence; machine learning; iot,True
KSU_2023_6497,KSU,"The Effect of Ramadan Intermittent Fasting on Food Intake, Anthropometric Indices, and Metabolic Markers among Premenopausal and Postmenopausal Women: A Cross-Sectional Study",,False
KSU_2023_6498,KSU,Purification and Characterization of Xylanase Produced by Aspergillus fumigatus Isolated from the Northern Border Region of Saudi Arabia,,False
KSU_2023_6499,KSU,Bayesian Subset Selection of Seasonal Autoregressive Models,,False
KSU_2023_6500,KSU,NiFe-Layered Double Hydroxide Nanocomposites with Functionalized Bentonite Clay to Attenuate Lead Ions in Wastewater: Isothermal and Kinetic Studies,,False
KSU_2023_6501,KSU,Role of holmium on the humidity sensing properties of the CoCr2O4 ceramics for possible applications in humidity sensors,,False
KSU_2023_6502,KSU,Studies on Polybenzimidazole and Methanesulfonate Protic-Ionic-Liquids-Based Composite Polymer Electrolyte Membranes,,False
KSU_2023_6503,KSU,"Influence of Sr2+ substitution on structural, optical and catalytic properties of CoAl2O4 nanoparticles",,False
KSU_2023_6504,KSU,Nanovesicles based drug targeting to control tumor growth and metastasis,,False
KSU_2023_6505,KSU,Management of Botrytis Grey mold of tomato using bio-fabricated silver nanoparticles,,False
KSU_2023_6506,KSU,Investigation of Novel Benzoxazole-Oxadiazole Derivatives as Effective Anti-Alzheimer's Agents: In Vitro and In Silico Approaches,,False
KSU_2023_6507,KSU,Citrus sinensis Peel Oil Extraction and Evaluation as an Antibacterial and Antifungal Agent,,False
KSU_2023_6508,KSU,Stimulation of Autophagy by Dapagliflozin Mitigates Cadmium-Induced Testicular Dysfunction in Rats: The Role of AMPK/mTOR and SIRT1/Nrf2/HO-1 Pathways,,False
KSU_2023_6509,KSU,Electromagnetic Radiation Force of Vortex Electromagnetic wave exerted on a perfect electromagnetic conductor (PEMC) Sphere,,False
KSU_2023_6510,KSU,Synthesis and Characterization of Zinc Oxide Nanoparticles at Different pH Values from Clinopodium vulgare L. and Their Assessment as an Antimicrobial Agent and Biomedical Application,,False
KSU_2023_6511,KSU,"Design and Development of Ultrabroadband, High-Gain, and High-Isolation THz MIMO Antenna with a Complementary Split-Ring Resonator Metamaterial",,False
KSU_2023_6512,KSU,"Bioactive Efficacy of Identified Phytochemicals Solasodine, Lupeol and Quercetin from Solanum xanthocarpum against the RgpB Protein of Porphyromonas gingivalis-A Molecular Docking and Simulation Analysis",,False
KSU_2023_6513,KSU,"Spatiotemporal Estimation of Reference Evapotranspiration for Agricultural Applications in Punjab, Pakistan",,False
KSU_2023_6514,KSU,"Computational Modeling, High-Level Soluble Expression and In Vitro Cytotoxicity Assessment of Recombinant Pseudomonas aeruginosa Azurin: A Promising Anti-Cancer Therapeutic Candidate",,False
KSU_2023_6515,KSU,On weighted vertex and edge Mostar index for trees and cacti with fixed parameter,,False
KSU_2023_6516,KSU,Assessment of Osteogenic Differentiation Potential of Cytocompatible Rice Husk-Derived Lignin/Silica Nanohybrids for Bone Tissue Engineering,,False
KSU_2023_6517,KSU,A residual connection enabled deep neural network model for optic disk and optic cup segmentation for glaucoma diagnosis,deep learning; neural network,True
KSU_2023_6518,KSU,Synthesis of Nano-Crystalline Whiskers of Cheese and Their Efficacy against Cadmium Toxicity,,False
KSU_2023_6519,KSU,"Wear Performance of Cu-Cd, Cu-Be and Cu-Cr-Zr Spot Welding Electrode Materials",,False
KSU_2023_6520,KSU,Highly Conductive and Reusable Cellulose Hydrogels for Supercapacitor Applications,,False
KSU_2023_6521,KSU,Do Children With an Allergic Transfusion Reaction Require Premedication For All Blood Products?,,False
KSU_2023_6522,KSU,"A DFT Study and Hirshfeld Surface Analysis of the Molecular Structures, Radical Scavenging Abilities and ADMET Properties of 2-Methylthio(methylsulfonyl)-[1,2,4]triazolo [1,5-a]quinazolines: Guidance for Antioxidant Drug Design",,False
KSU_2023_6523,KSU,"Exploring the Chemical Reactivity, Molecular Docking, Molecular Dynamic Simulation and ADMET Properties of a Tetrahydrothienopyridine Derivative Using Computational Methods",,False
KSU_2023_6524,KSU,"Synthesis, X-ray Crystal Structure, and Computational Characterization of Tetraphenylborate, 3-(5H-Dibenzo[a,d] cyclohepten-5-ylidene)-N, N-Dimethyl-1-propanamine",,False
KSU_2023_6525,KSU,Synthesis and characterization of composites of poly(benzaldehyde-co-thiophene)/ TiO2,,False
KSU_2023_6526,KSU,A new 2D Zn(II)-based coordination polymer as photocatalyst for photodegradation of methyl orange in water: Effect of photocatalyst dosage and dye concentration,,False
KSU_2023_6527,KSU,"Microplastics: Detection in human samples, cell line studies, and health impacts",,False
KSU_2023_6528,KSU,Geospatial Analysis for Relative Seismic Activity Assessment: A Case Study of Fatima Suture Zone in Western Saudi Arabia,,False
KSU_2023_6529,KSU,"Design and Modelling of a Compact Triband Passband Filter for GPS, WiMAX, and Satellite Applications with Multiple Transmission Zero's",,False
KSU_2023_6530,KSU,Use of Insect-Derived Chitosan for the Removal of Methylene Blue Dye from Wastewater: Process Optimization Using a Central Composite Design,,False
KSU_2023_6531,KSU,Psychosocial Impact of Malocclusion and Self-Perceived Orthodontic Treatment Need among Young Adult Dental Patients,,False
KSU_2023_6532,KSU,A Multi-Approach Study of Phytochemicals and Their Effects on Oxidative Stress and Enzymatic Activity of Essential Oil and Crude Extracts of Rosmarinus officinalis,,False
